matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117060101,806,8117,1,13.0,1.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,78.0,8.0,0.0,0.0,5.0,5.0,9.0,11.0,1.0,100.0,5.0,9.0,1.0,7.0,14.0,4.0,9.0,1.0,10.0,7.0,1.0,2.0,0.0,1.0,1.0,50.0,62.0,0.0,0.0,8.0,3.0,11.0,6.0,2.0,47.0,0.0,50.0,5.0,2.0,19.0,114.0,52.63157894736842,53.84615384615385,-1.214574898785429
117060101,806,8117,2,12.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,89.0,4.0,1.0,1.0,2.0,3.0,12.0,18.0,3.0,67.0,1.0,10.0,1.0,9.0,14.0,3.0,10.0,1.0,11.0,8.0,2.0,1.0,0.0,0.0,2.0,33.0,81.5,1.0,0.0,5.0,1.0,12.0,3.0,3.0,59.0,0.0,50.0,2.0,1.0,16.0,96.0,68.75,46.15384615384615,22.596153846153847
117060101,806,8117,3,10.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,55.0,4.0,1.0,1.0,2.0,3.0,8.0,11.0,2.0,100.0,5.0,8.0,0.0,6.0,10.0,2.0,8.0,0.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,100.0,38.0,2.0,0.0,6.0,1.0,8.0,5.0,3.0,43.0,0.0,0.0,4.0,2.0,13.0,78.0,61.53846153846154,82.35294117647058,-20.81447963800904
117060101,806,8117,4,10.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,64.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,100.0,3.0,10.0,1.0,8.0,12.0,1.0,10.0,1.0,11.0,7.0,1.0,3.0,2.0,1.0,0.0,100.0,63.5,2.0,0.0,5.0,1.0,12.0,3.0,1.0,60.0,0.0,100.0,0.0,1.0,14.0,84.0,78.57142857142857,69.23076923076923,9.340659340659343
117060101,8117,806,1,9.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,56.0,5.0,1.0,1.0,3.0,4.0,7.0,7.0,1.0,0.0,4.0,7.0,0.0,5.0,9.0,2.0,7.0,0.0,7.0,5.0,0.0,2.0,1.0,0.0,1.0,50.0,42.0,2.0,0.0,7.0,4.0,7.0,5.0,1.0,53.0,0.0,40.0,4.0,1.0,13.0,78.0,53.84615384615385,52.63157894736842,1.214574898785429
117060101,8117,806,2,7.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,56.0,7.0,0.0,0.0,5.0,5.0,7.0,10.0,1.0,100.0,3.0,5.0,1.0,5.0,8.0,2.0,5.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,36.0,1.0,0.0,8.0,0.0,7.0,5.0,1.0,41.0,0.0,0.0,2.0,0.0,13.0,78.0,46.15384615384615,68.75,-22.596153846153847
117060101,8117,806,3,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,5.0,0.0,0.0,0.0,0.0,13.0,19.0,1.0,100.0,1.0,9.0,5.0,13.0,15.0,1.0,9.0,5.0,14.0,11.0,1.0,2.0,0.0,1.0,1.0,0.0,84.5,1.0,0.0,6.0,0.0,19.0,2.0,0.0,57.0,0.0,50.0,0.0,0.0,17.0,102.0,82.35294117647058,61.53846153846154,20.81447963800904
117060101,8117,806,4,8.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,70.0,9.0,1.0,1.0,0.0,1.0,8.0,10.0,3.0,67.0,4.0,8.0,1.0,8.0,9.0,0.0,8.0,1.0,9.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,47.5,5.0,3.0,14.0,1.0,10.0,4.0,0.0,40.0,0.0,0.0,3.0,0.0,13.0,78.0,69.23076923076923,78.57142857142857,-9.340659340659343
