matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117060101,806,8117,45,5,45,5,1,5,0,0,0,37,70,19,2,2,9,11,38,56,7,86,14,37,3,30,50,10,37,3,40,28,6,6,3,2,3,60,245,5,0,24,6,43,17,9,52,0,67,11,6.0,62.0,93.0,64.51612903225806,64.28571428571429,0.23041474654377225
117060101,8117,806,34,7,34,7,0,5,0,0,0,37,72,26,2,2,8,10,35,46,6,67,12,29,7,31,41,5,29,7,36,28,4,4,2,3,4,20,210,9,3,35,5,43,16,2,48,0,36,9,1.0,56.0,84.0,64.28571428571429,64.51612903225806,-0.23041474654377225
