matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
117060101,806,999128,1013431,80574,80439,1009742,1003784,998404,0,1227,0,23,0,14,1227,9,26.405867970660147,8117
117060101,806,1013675,1013431,80574,80439,1009742,1003784,998404,1227,1253,23,24,14,14,26,1,138.46153846153845,8117
117060101,806,1013675,1013431,80574,80439,1014127,1003784,998404,1253,1307,24,25,14,15,54,0,0.0,8117
117060101,806,1013675,999128,80574,80439,1014127,1003784,998404,1307,1569,25,28,15,22,262,-4,-54.961832061068705,8117
117060101,806,1013675,999128,1009742,80574,1014127,1003784,998404,1569,1731,28,29,22,29,162,-6,-133.33333333333331,8117
117060101,806,1013675,999128,1009742,80574,1014127,1003784,1007299,1731,1800,29,31,29,33,69,-2,-104.34782608695653,8117
117060101,806,1013675,999128,1009742,80574,1014127,1003784,998404,1800,1827,31,32,33,33,27,1,133.33333333333334,8117
117060101,806,1013675,999128,1009742,80574,1014127,1003784,1007299,1827,2400,32,43,33,43,573,1,6.282722513089005,8117
117060101,8117,1001357,80475,80296,1000831,1001703,80440,1001920,0,600,0,7,0,11,600,-4,-24.0,806
117060101,8117,1001357,80475,1022293,1000831,1001703,80440,1001920,600,1200,7,14,11,23,600,-5,-30.0,806
117060101,8117,1022298,80475,1022293,1000831,1001703,80440,1001920,1200,1569,14,22,23,28,369,3,29.268292682926827,806
117060101,8117,1022298,80475,1022293,80296,1001703,80440,1001920,1569,1681,22,25,28,29,112,2,64.28571428571428,806
117060101,8117,1022298,80475,1022293,80296,80440,1016036,1001920,1681,1800,25,33,29,31,119,6,181.5126050420168,806
117060101,8117,80475,1022298,1022293,80296,1015543,1016036,1001920,1800,1867,33,34,31,33,67,-1,-53.731343283582085,806
117060101,8117,80475,1022298,1022293,80296,1015543,1001703,1001920,1867,1889,34,34,33,33,22,0,0.0,806
117060101,8117,80475,1022298,1022293,80296,1015543,1001703,1016036,1889,1971,34,36,33,34,82,1,43.90243902439024,806
117060101,8117,80475,1022298,1025021,80296,1015543,1001703,1016036,1971,2110,36,37,34,38,139,-3,-77.6978417266187,806
117060101,8117,1022298,80475,1025021,80296,1015543,1016036,80440,2110,2163,37,38,38,39,53,0,0.0,806
117060101,8117,80475,1022298,1025021,80296,1015543,1016036,80440,2163,2400,38,43,39,43,237,1,15.189873417721518,806
