matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120903,803,805,5,10,0,0,1,49,37,2,9,60,13,39,78,18,60,9,0,24,6,3,61,15,8,0,35,107,85.67615658362989,56.074766355140184,62.244897959183675,-6.17013160404349
80120903,805,803,3,8,0,0,4,58,61,4,23,54,15,37,70,9,61,9,0,16,2,3,77,11,6,0,30,98,78.46975088967972,62.244897959183675,56.074766355140184,6.17013160404349
