matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107241304,804,8117,80045,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-16.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0
107241304,804,8117,80045,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
107241304,804,8117,80045,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
107241304,804,8117,80045,4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.5,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0
107241304,804,8117,80052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
107241304,804,8117,80052,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,6.0,0.0,0.0,15.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0
107241304,804,8117,80052,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0
107241304,804,8117,80052,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,80293,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,8.0,0.0,0.0,15.0,0.0,37.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0
107241304,804,8117,80293,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,3.0,8.0,1.0,0.0,15.0,2.0,-16.5,0.0,0.0,1.0,0.0,0.0,4.0,13.0,1.0,1.0,0.0
107241304,804,8117,80293,3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
107241304,804,8117,80293,4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,2.0,5.0,0.0,0.0,15.0,2.0,-1.5,0.0,0.0,2.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0
107241304,804,8117,80540,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,80540,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,80540,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,80540,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,15.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
107241304,804,8117,80577,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
107241304,804,8117,80577,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,6.5,2.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0
107241304,804,8117,80577,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
107241304,804,8117,80577,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0
107241304,804,8117,991901,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,11.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,14.5,0.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
107241304,804,8117,991901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,36.5,0.0,0.0,8.0,2.0,3.0,0.0,7.0,1.0,0.0,0.0
107241304,804,8117,991901,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,8.5,0.0,1.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0
107241304,804,8117,991901,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.5,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
107241304,804,8117,994213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-1.5,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0
107241304,804,8117,994213,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
107241304,804,8117,994213,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.5,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
107241304,804,8117,994213,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
107241304,804,8117,994224,1,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,10.0,8.0,10.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,10.0,0.0,2.0,4.0,8.0,1.0,0.0,0.0
107241304,804,8117,994224,2,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,13.0,9.0,13.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,24.5,0.0,0.0,13.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0
107241304,804,8117,994224,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,11.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,0.0,13.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
107241304,804,8117,994224,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,7.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
107241304,804,8117,1001920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1001920,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1001920,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1001920,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1004472,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1004472,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1004472,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,804,8117,1004472,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
107241304,8117,804,80105,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,8.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,22.5,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
107241304,8117,804,80105,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
107241304,8117,804,80105,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107241304,8117,804,80296,1,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-3.0,0.0,0.0,7.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0
107241304,8117,804,80296,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-7.5,0.0,0.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0
107241304,8117,804,80296,3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0
107241304,8117,804,80296,4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,6.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,2.0,9.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
107241304,8117,804,80297,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80297,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80297,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80297,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80475,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
107241304,8117,804,80475,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,80475,3,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,20.0,9.0,10.0,0.0,0.0,1.0,9.0,8.0,3.0,5.0,0.0,0.0,15.0,1.0,26.5,0.0,0.0,10.0,0.0,1.0,2.0,20.0,1.0,0.0,0.0
107241304,8117,804,80475,4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,6.0,8.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,0.0,0.0,15.0,0.0,22.5,1.0,0.0,8.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
107241304,8117,804,80559,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,18.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,0.0,0.0
107241304,8117,804,80559,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
107241304,8117,804,80559,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,21.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
107241304,8117,804,80559,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,17.5,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
107241304,8117,804,997815,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241304,8117,804,997815,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
