matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650604,810,65.0,10.0,65.0,10.0,2.0,2.0,0.0,0.0,1.0,62.0,81.0,56.0,3.0,3.0,9.0,12.0,70.0,86.0,9.0,44.0,18.0,63.0,5.0,63.0,75.0,7.0,63.0,5.0,68.0,56.0,4.0,8.0,7.0,4.0,1.0,86.0,357.5,11.0,1.0,67.0,4.0,73.0,19.0,8.0,54.0,45.0,0.0,2.0,73.0,10.0,6.0,88.0,88.0,77.27272727272727,73.11827956989248,4.154447702834787
116650604,8118,66.0,8.0,66.0,8.0,1.0,4.0,0.0,0.0,0.0,61.0,80.0,46.0,1.0,1.0,8.0,9.0,67.0,101.0,8.0,50.0,17.0,62.0,6.0,62.0,74.0,6.0,62.0,6.0,68.0,55.0,4.0,9.0,5.0,7.0,3.0,33.0,368.0,13.0,0.0,59.0,5.0,74.0,20.0,2.0,54.0,55.0,0.0,0.0,90.0,11.0,2.0,93.0,93.0,73.11827956989248,77.27272727272727,-4.154447702834787
