matchId,playerId,squadId,minutesPlayed
100830101,1001944,806,60.0
100830101,999128,806,60.0
100830101,80574,806,60.0
100830101,80439,806,60.0
100830101,991904,806,60.0
100830101,1003784,806,60.0
100830101,998404,806,60.0
100830101,1001702,806,0.0
100830101,1001557,806,0.0
100830101,1001803,806,0.0
100830101,80150,8118,60.55
100830101,80072,8118,36.333333333333336
100830101,80069,8118,60.0
100830101,80535,8118,60.0
100830101,80701,8118,60.0
100830101,80068,8118,60.0
100830101,991899,8118,60.0
100830101,1004484,8118,0.0
100830101,999823,8118,24.216666666666665
100830101,996140,8118,0.0
