matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
100830101,1001944,806,GS,0,GS,3633,3633
100830101,999128,806,GA,0,GA,3633,3633
100830101,80574,806,WA,0,WA,3633,3633
100830101,80439,806,C,0,C,3633,3633
100830101,991904,806,WD,0,WD,3633,3633
100830101,1003784,806,GD,0,GD,3633,3633
100830101,998404,806,GK,0,GK,3633,3633
100830101,1001702,806,S,0,S,3633,3633
100830101,1001557,806,S,0,S,3633,3633
100830101,1001803,806,S,0,S,3633,3633
100830101,80150,8118,GS,0,GA,2180,2180
100830101,80150,8118,GA,2180,GA,3633,1453
100830101,80072,8118,GA,0,S,2180,2180
100830101,80072,8118,S,2180,S,3633,1453
100830101,80069,8118,WA,0,WA,3633,3633
100830101,80535,8118,C,0,C,3633,3633
100830101,80701,8118,WD,0,WD,3633,3633
100830101,80068,8118,GD,0,GD,3633,3633
100830101,991899,8118,GK,0,GK,3633,3633
100830101,1004484,8118,S,0,S,3633,3633
100830101,999823,8118,S,0,GS,2180,2180
100830101,999823,8118,GS,2180,GS,3633,1453
100830101,996140,8118,S,0,S,3633,3633
