matchId,playerId,squadId,minutesPlayed,oppSquadId
119950101,1030103,9490,30.0,9491
119950101,1030096,9490,49.516666666666666,9491
119950101,1030106,9490,45.0,9491
119950101,1030105,9490,60.0,9491
119950101,1030101,9490,30.216666666666665,9491
119950101,1030099,9490,45.0,9491
119950101,1030094,9490,60.0,9491
119950101,1030104,9490,30.0,9491
119950101,1030108,9490,29.783333333333335,9491
119950101,1030102,9490,10.483333333333333,9491
119950101,1030100,9490,15.0,9491
119950101,1030098,9490,15.0,9491
119950101,1017607,9491,55.35,9490
119950101,1017606,9491,38.03333333333333,9490
119950101,1024728,9491,55.35,9490
119950101,1021429,9491,36.96666666666667,9490
119950101,1017605,9491,59.983333333333334,9490
119950101,1017603,9491,24.133333333333333,9490
119950101,1017609,9491,38.05,9490
119950101,1021431,9491,35.86666666666667,9490
119950101,1017612,9491,4.65,9490
119950101,1021427,9491,45.0,9490
119950101,1021424,9491,21.966666666666665,9490
119950101,1024783,9491,4.65,9490
