matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
119950101,9490,9491,1030094,0,0,0,0,0,0,0,6,2,2,4,0,0,5,0,1,0,0,0,0,0,3,60.0,0,6,0,12,1,0,1,4,0,0,0,0,1,0.0,0.0,0.0,12.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,4.0,60.0,0.0,1.0,1.0,0.0,3.0,16,16.0
119950101,9490,9491,1030096,2,0,0,0,0,19,0,1,1,1,1,9,12,1,0,3,9,30,3,27,0,0,49.516666666666666,2,0,0,1,1,27,5,4,0,7,0,0,4,0.0,0.0,0.0,1.2117132278694043,1.2117132278694043,3.635139683608213,0.0,1.2117132278694043,32.716257152473915,3.635139683608213,0.0,1.2117132278694043,10.905419050824639,0.0,23.02255132951868,0.0,14.540558734432851,32.716257152473915,0.0,8.48199259508583,0.0,0.0,0.0,2.4234264557388085,2.4234264557388085,1.2117132278694043,6.058566139347022,36.35139683608213,1.2117132278694043,4.846852911477617,60.0,10.905419050824639,4.846852911477617,1.2117132278694043,0.0,0.0,17,20.59912487377987
119950101,9490,9491,1030098,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,-1,-4.0
119950101,9490,9491,1030099,0,0,0,0,1,5,0,2,2,2,4,0,0,5,0,0,0,0,0,0,0,3,45.0,0,2,0,4,1,0,0,3,0,2,0,0,0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,0.0,0.0,6.666666666666666,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,6.666666666666666,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,4.0,60.0,0.0,0.0,1.3333333333333333,0.0,4.0,17,22.666666666666664
119950101,9490,9491,1030100,0,0,0,0,0,0,0,4,0,0,0,4,6,1,0,2,4,0,0,0,2,1,15.0,0,0,0,4,0,0,2,1,0,4,0,0,0,0.0,0.0,0.0,16.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,4.0,60.0,16.0,0.0,0.0,0.0,4.0,-1,-4.0
119950101,9490,9491,1030101,0,0,0,0,0,7,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,30.216666666666665,0,0,0,2,0,0,0,3,0,4,0,0,0,0.0,0.0,0.0,3.971318257032543,0.0,0.0,0.0,3.971318257032543,0.0,0.0,0.0,1.9856591285162715,0.0,0.0,13.8996138996139,0.0,0.0,0.0,0.0,7.942636514065086,0.0,0.0,0.0,0.0,0.0,1.9856591285162715,0.0,0.0,3.971318257032543,5.956977385548814,60.0,0.0,0.0,0.0,0.0,1.9856591285162715,10,19.856591285162715
119950101,9490,9491,1030102,0,0,0,0,0,5,0,4,0,0,0,2,2,0,0,0,2,5,0,5,0,0,10.483333333333333,0,0,0,4,0,5,0,1,0,4,0,0,0,0.0,0.0,0.0,22.89348171701113,0.0,0.0,0.0,0.0,28.616852146263913,0.0,0.0,0.0,11.446740858505565,0.0,28.616852146263913,0.0,11.446740858505565,28.616852146263913,0.0,22.89348171701113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616852146263913,22.89348171701113,5.723370429252783,60.0,11.446740858505565,0.0,0.0,0.0,0.0,-1,-5.723370429252783
119950101,9490,9491,1030103,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,16,1,15,0,0,30.0,0,0,0,0,1,15,2,2,2,5,0,0,2,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,4.0,60.0,2.0,4.0,2.0,0.0,0.0,10,20.0
119950101,9490,9491,1030104,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,19,2,17,0,0,30.0,0,1,0,2,1,17,3,2,1,0,0,0,3,2.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,38.0,2.0,4.0,60.0,0.0,6.0,2.0,0.0,0.0,6,12.0
119950101,9490,9491,1030105,0,2,0,0,0,6,0,4,2,2,1,28,47,2,0,4,22,0,0,0,1,0,60.0,0,0,0,4,2,0,4,4,0,9,0,0,3,0.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,22.0,0.0,6.0,0.0,47.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,4.0,60.0,28.0,3.0,2.0,0.0,0.0,16,16.0
