matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
119950101,9490,1030096,1,13,3,3,miss,0,13,0,0,0,9491
119950101,9491,1017607,1,37,0,1,goal,1,37,1,0,1,9490
119950101,9491,1017607,1,60,0,1,goal,1,60,2,0,2,9490
119950101,9491,1017607,1,102,0,2,goal,1,102,3,0,3,9490
119950101,9490,1030096,1,126,3,3,goal,1,126,3,1,2,9491
119950101,9490,1030103,1,139,3,1,goal,1,139,3,2,1,9491
119950101,9491,1017607,1,158,0,1,goal,1,158,4,2,2,9490
119950101,9490,1030103,1,184,0,1,goal,1,184,4,3,1,9491
119950101,9491,1017607,1,202,0,2,goal,1,202,5,3,2,9490
119950101,9490,1030103,1,235,3,3,goal,1,235,5,4,1,9491
119950101,9490,1030096,1,271,3,2,goal,1,271,5,5,0,9491
119950101,9490,1030103,1,296,0,2,goal,1,296,5,6,-1,9491
119950101,9491,1017607,1,370,0,2,goal,1,370,6,6,0,9490
119950101,9490,1030096,1,390,3,1,goal,1,390,6,7,-1,9491
119950101,9490,1030096,1,410,3,1,goal,1,410,6,8,-2,9491
119950101,9490,1030103,1,431,3,1,miss,0,431,6,8,-2,9491
119950101,9490,1030103,1,435,3,1,goal,1,435,6,9,-3,9491
119950101,9491,1017607,1,471,0,1,goal,1,471,7,9,-2,9490
119950101,9490,1030096,1,495,3,3,goal,1,495,7,10,-3,9491
119950101,9490,1030096,1,532,3,1,goal,1,532,7,11,-4,9491
119950101,9491,1017607,1,556,0,1,goal,1,556,8,11,-3,9490
119950101,9491,1017606,1,579,1,2,goal,1,579,9,11,-2,9490
119950101,9490,1030096,1,597,3,3,goal,1,597,9,12,-3,9491
119950101,9491,1017607,1,616,0,1,goal,1,616,10,12,-2,9490
119950101,9491,1017607,1,651,0,1,goal,1,651,11,12,-1,9490
119950101,9491,1017607,1,678,0,1,goal,1,678,12,12,0,9490
119950101,9490,1030103,1,707,3,3,goal,1,707,12,13,-1,9491
119950101,9490,1030096,1,744,3,1,goal,1,744,12,14,-2,9491
119950101,9490,1030103,1,818,0,1,goal,1,818,12,15,-3,9491
119950101,9490,1030096,1,862,3,1,goal,1,862,12,16,-4,9491
119950101,9490,1030103,1,884,3,3,goal,1,884,12,17,-5,9491
119950101,9491,1017607,2,80,3,3,goal,1,980,13,17,-4,9490
119950101,9490,1030103,2,110,0,1,goal,1,1010,13,18,-5,9491
119950101,9490,1030096,2,123,0,1,goal,1,1023,13,19,-6,9491
119950101,9490,1030103,2,145,3,1,goal,1,1045,13,20,-7,9491
119950101,9490,1030096,2,181,0,1,goal,1,1081,13,21,-8,9491
119950101,9491,1017606,2,205,3,3,goal,1,1105,14,21,-7,9490
119950101,9491,1017607,2,242,0,1,goal,1,1142,15,21,-6,9490
119950101,9491,1017607,2,264,0,1,goal,1,1164,16,21,-5,9490
119950101,9490,1030096,2,288,0,1,goal,1,1188,16,22,-6,9491
119950101,9491,1017606,2,305,3,1,miss,0,1205,16,22,-6,9490
119950101,9490,1030096,2,324,3,1,goal,1,1224,16,23,-7,9491
119950101,9490,1030096,2,415,3,1,goal,1,1315,16,24,-8,9491
