matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
113910601,8119,1010545,1,13,1,goal,1,13,1,0,1
113910601,810,80826,1,36,3,goal,1,36,1,1,0
113910601,8119,1014126,1,73,2,goal,1,73,2,1,1
113910601,810,80826,1,90,1,goal,1,90,2,2,0
113910601,8119,1010545,1,108,3,goal,1,108,3,2,1
113910601,810,80826,1,132,1,goal,1,132,3,3,0
113910601,8119,1010545,1,149,3,goal,1,149,4,3,1
113910601,810,80826,1,181,1,goal,1,181,4,4,0
113910601,8119,1010545,1,210,1,goal,1,210,5,4,1
113910601,810,80826,1,230,1,goal,1,230,5,5,0
113910601,810,80826,1,259,1,goal,1,259,5,6,-1
113910601,8119,1010545,1,319,1,goal,1,319,6,6,0
113910601,810,80826,1,347,2,goal,1,347,6,7,-1
113910601,810,80826,1,371,1,goal,1,371,6,8,-2
113910601,8119,1010545,1,388,1,goal,1,388,7,8,-1
113910601,810,80826,1,410,2,goal,1,410,7,9,-2
113910601,8119,1010545,1,434,1,goal,1,434,8,9,-1
113910601,810,1007298,1,466,0,miss,0,466,8,9,-1
113910601,8119,1010545,1,475,3,goal,1,475,9,9,0
113910601,8119,1010545,1,489,1,goal,1,489,10,9,1
113910601,810,80826,1,503,1,goal,1,503,10,10,0
113910601,8119,1014126,1,530,1,goal,1,530,11,10,1
113910601,810,1007298,1,546,1,goal,1,546,11,11,0
113910601,810,80826,1,585,1,goal,1,585,11,12,-1
113910601,810,80826,1,605,1,goal,1,605,11,13,-2
113910601,8119,1010545,1,625,1,2pt Miss,0,625,11,13,-2
113910601,810,80826,1,647,1,goal,1,647,11,14,-3
113910601,810,1007298,1,669,1,2pt Goal,2,669,11,16,-5
113910601,8119,1010545,1,683,1,goal,1,683,12,16,-4
113910601,810,80826,1,705,3,goal,1,705,12,17,-5
113910601,8119,1010545,1,730,1,goal,1,730,13,17,-4
113910601,810,80826,1,744,3,goal,1,744,13,18,-5
113910601,810,80826,1,778,3,goal,1,778,13,19,-6
113910601,810,1007298,1,802,1,2pt Goal,2,802,13,21,-8
113910601,8119,1010545,1,824,3,goal,1,824,14,21,-7
113910601,810,80826,1,847,1,goal,1,847,14,22,-8
113910601,810,80826,1,875,1,goal,1,875,14,23,-9
113910601,810,80826,1,889,2,goal,1,889,14,24,-10
113910601,810,80826,2,45,2,goal,1,945,14,25,-11
113910601,8119,1014126,2,63,2,goal,1,963,15,25,-10
113910601,810,80826,2,97,1,goal,1,997,15,26,-11
113910601,8119,1010545,2,129,1,goal,1,1029,16,26,-10
113910601,8119,1010545,2,206,2,goal,1,1106,17,26,-9
113910601,810,80826,2,240,1,goal,1,1140,17,27,-10
113910601,810,80826,2,265,1,goal,1,1165,17,28,-11
113910601,8119,1010545,2,285,1,goal,1,1185,18,28,-10
113910601,810,1007298,2,299,1,goal,1,1199,18,29,-11
113910601,810,80826,2,328,0,goal,1,1228,18,30,-12
113910601,810,80826,2,349,1,miss,0,1249,18,30,-12
113910601,810,80826,2,364,3,goal,1,1264,18,31,-13
113910601,8119,1010545,2,391,1,goal,1,1291,19,31,-12
113910601,810,80826,2,423,1,goal,1,1323,19,32,-13
113910601,8119,1014126,2,446,2,miss,0,1346,19,32,-13
113910601,810,80826,2,467,1,goal,1,1367,19,33,-14
113910601,810,80826,2,488,1,goal,1,1388,19,34,-15
113910601,8119,1014126,2,520,1,goal,1,1420,20,34,-14
113910601,810,80826,2,539,3,goal,1,1439,20,35,-15
113910601,810,80826,2,580,1,goal,1,1480,20,36,-16
113910601,8119,1014126,2,618,0,2pt Goal,2,1518,22,36,-14
113910601,8119,1010545,2,637,1,goal,1,1537,23,36,-13
113910601,810,80826,2,659,3,goal,1,1559,23,37,-14
113910601,8119,1001872,2,680,2,2pt Miss,0,1580,23,37,-14
113910601,810,80826,2,728,1,goal,1,1628,23,38,-15
113910601,810,80826,2,769,0,goal,1,1669,23,39,-16
113910601,8119,1014126,2,788,1,2pt Miss,0,1688,23,39,-16
113910601,8119,1014126,2,799,1,2pt Goal,2,1699,25,39,-14
113910601,810,80826,2,821,3,goal,1,1721,25,40,-15
113910601,810,1007298,2,868,0,2pt Goal,2,1768,25,42,-17
