matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,feedsPer60,attempt2Per60,attempt1Per60,goalsPer60,offsidesPer60,badPassesPer60,goal2Per60,goal1Per60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
113910601,810,80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,7.0,10.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.983333333333334,0.0,114.0,5.0,0.0,12.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,3.273719308881479,124.4013337374962,0.0,13.094877235525916,7.638678387390117,2.1824795392543193,0.0,0.0,0.0,12.003637465898755,0.0,0.0,0.0,3.273719308881479,0.0,0.0,0.0,0.0,5.456198848135799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273719308881479,2.1824795392543193,0.0,10.912397696271597,7.638678387390117,4.3649590785086385,59.99999999999999,0.0,1.0912397696271596,1.0912397696271596,0.0,5.456198848135799,15,16.368596544407396
113910601,810,80473,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,0.0,5.0,0.0,0.0,1.0,1.0,22.0,33.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,0.0,49.5,1.0,0.0,6.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,49.95794785534063,0.0,6.055508830950378,1.0092514718250631,5.046257359125316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.185029436501264,0.0,0.0,14.129520605550884,1.0092514718250631,0.0,33.30529857022708,0.0,0.0,0.0,0.0,2.0185029436501263,0.0,0.0,1.0092514718250631,0.0,0.0,0.0,0.0,5.046257359125316,0.0,1.0092514718250631,5.046257359125316,4.037005887300253,60.00000000000001,22.20353238015139,4.037005887300253,2.0185029436501263,0.0,0.0,23,23.212783851976454
113910601,810,80534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,60.0,0.0,35.0,0.0,1.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,35.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,4.0,60.0,1.0,1.0,1.0,0.0,2.0,23,23.0
113910601,810,80826,60.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,59.0,0.0,1.0,60.0,1.0,59.0,0.0,59.0,1.0,0.0,56.05,0.0,90.5,1.0,0.0,1.0,2.0,59.0,5.0,4.0,2.0,0.0,3.0,2.1409455842997325,96.8777876895629,0.0,1.0704727921498662,0.0,5.352363960749331,0.0,63.15789473684211,1.0704727921498662,0.0,63.15789473684211,1.0704727921498662,0.0,0.0,1.0704727921498662,0.0,0.0,0.0,1.0704727921498662,64.22836752899198,1.0704727921498662,0.0,64.22836752899198,63.15789473684211,0.0,0.0,0.0,63.15789473684211,0.0,0.0,2.1409455842997325,0.0,0.0,5.352363960749331,64.22836752899198,0.0,0.0,4.281891168599465,60.0,1.0704727921498662,3.2114183764495987,2.1409455842997325,0.0,0.0,18,19.268510258697592
113910601,810,994215,2.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,1.0,2.0,2.0,5.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,15.0,0.0,26.5,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,106.0,0.0,4.0,4.0,4.0,8.0,8.0,0.0,0.0,24.0,8.0,0.0,0.0,20.0,0.0,16.0,32.0,4.0,8.0,44.0,16.0,8.0,16.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,4.0,0.0,4.0,60.0,28.0,4.0,0.0,0.0,0.0,9,36.0
113910601,810,998408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,19.0,26.0,1.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.18333333333333,0.0,79.5,0.0,0.0,10.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,88.03445093817287,0.0,11.073515841279606,2.2147031682559213,2.2147031682559213,0.0,0.0,0.0,1.1073515841279606,0.0,0.0,0.0,0.0,21.03968009843125,0.0,0.0,0.0,0.0,0.0,28.79114118732698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2147031682559213,0.0,2.2147031682559213,11.073515841279606,4.429406336511843,60.0,21.03968009843125,1.1073515841279606,2.2147031682559213,0.0,1.1073515841279606,15,16.61027376191941
113910601,810,1000231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.366666666666666,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.81675392670158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.696335078534034,0.0,0.0,0.0,0.0,0.0,56.54450261780105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.424083769633508,60.0,37.696335078534034,0.0,0.0,0.0,0.0,8,75.39267015706807
113910601,810,1004510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.960132890365449,60.0,0.0,0.0,0.0,0.0,0.0,8,95.68106312292359
113910601,810,1007298,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,1.0,1.0,1.0,2.0,17.0,23.0,1.0,0.0,3.0,3.0,5.0,16.0,12.0,4.0,3.0,5.0,8.0,1.0,0.0,48.95,2.0,54.5,1.0,0.0,6.0,2.0,13.0,5.0,4.0,2.0,0.0,3.0,2.4514811031664965,66.80286006128703,0.0,7.354443309499489,1.2257405515832482,3.6772216547497445,6.128702757916241,3.6772216547497445,1.2257405515832482,1.2257405515832482,15.934627170582226,4.902962206332993,0.0,1.2257405515832482,19.611848825331972,0.0,7.354443309499489,18.386108273748725,1.2257405515832482,7.354443309499489,28.19203268641471,7.354443309499489,7.354443309499489,9.805924412665986,0.0,0.0,6.128702757916241,3.6772216547497445,0.0,0.0,0.0,2.4514811031664965,1.2257405515832482,6.128702757916241,14.708886618998978,2.4514811031664965,6.128702757916241,4.902962206332993,60.00000000000001,20.83758937691522,3.6772216547497445,2.4514811031664965,0.0,0.0,19,23.289070480081715
113910601,810,1014130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,2.0,2.0,2.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,60.0,0.0,40.0,4.0,0.0,12.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,40.0,0.0,12.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,8.0,4.0,60.0,0.0,0.0,2.0,0.0,1.0,23,23.0
