matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107240801,8117,80105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,4.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
107240801,8117,80105,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,5.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,10.5,0.0,0.0,8.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0
107240801,8117,80105,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,4.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.5,0.0,0.0,10.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0
107240801,8117,80105,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.5,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
107240801,8117,80296,1,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,6.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0
107240801,8117,80296,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
107240801,8117,80296,3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,9.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
107240801,8117,80296,4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.0,6.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0
107240801,8117,80297,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240801,8117,80297,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
