matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
90841203,803,805,4,7,0,0,3,43,38,2,14,58,17,21,56,7,49,10,0,14,2,1,53,9,4,0,18,72,71.07211406635591,68.05555555555556,76.27118644067797,-8.215630885122408
90841203,805,803,2,6,0,0,3,41,81,2,14,58,9,33,50,5,45,4,0,17,1,1,101,10,3,0,10,59,58.239649026597206,76.27118644067797,68.05555555555556,8.215630885122408
