matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
90841103,806,810,80038,0,0,0,0,0,7,9,1,0,0,2,0,0,0,0,1,0,4,0,0,13,2,1,0,0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,11.0,11.0
90841103,806,810,80048,0,0,0,0,0,0,16,3,5,0,6,0,0,0,0,2,0,5,0,0,21,1,3,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,11.0,11.0
90841103,806,810,80052,0,0,1,0,0,0,2,0,0,5,0,4,42,9,33,0,0,0,5,0,2,1,5,0,4,60.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,42.0,9.0,33.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,11.0,11.0
90841103,806,810,80069,0,0,0,0,0,8,9,0,1,32,0,18,0,0,0,0,0,4,0,2,13,0,0,0,1,44.45,0.0,0.0,0.0,0.0,0.0,10.798650168728908,12.148481439820022,0.0,1.3498312710911136,43.194600674915634,0.0,24.296962879640045,0.0,0.0,0.0,0.0,0.0,5.399325084364454,0.0,2.699662542182227,17.547806524184477,0.0,0.0,0.0,1.3498312710911136,11.0,14.848143982002249
90841103,806,810,80072,0,1,0,0,0,27,3,0,0,9,0,5,31,6,25,0,0,0,1,0,3,1,1,0,4,60.0,0.0,1.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,9.0,0.0,5.0,31.0,6.0,25.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,11.0,11.0
90841103,806,810,80178,0,1,0,0,0,6,5,0,0,20,1,12,0,0,0,1,0,2,0,0,7,2,0,0,1,61.65,0.0,0.9732360097323601,0.0,0.0,0.0,5.839416058394161,4.866180048661801,0.0,0.0,19.464720194647203,0.9732360097323601,11.678832116788321,0.0,0.0,0.0,0.9732360097323601,0.0,1.9464720194647203,0.0,0.0,6.812652068126521,1.9464720194647203,0.0,0.0,0.9732360097323601,11.0,10.705596107055962
90841103,806,810,80179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90841103,806,810,80470,0,0,0,0,0,3,2,0,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,61.65,0.0,0.0,0.0,0.0,0.0,2.9197080291970803,1.9464720194647203,0.0,1.9464720194647203,0.0,1.9464720194647203,0.0,0.0,0.0,0.0,1.9464720194647203,0.0,0.0,0.0,0.0,1.9464720194647203,1.9464720194647203,0.0,0.0,0.0,11.0,10.705596107055962
90841103,806,810,991904,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,28.983333333333334,0.0,0.0,0.0,0.0,0.0,2.0701552616446235,6.21046578493387,0.0,0.0,4.140310523289247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0701552616446235,0.0,0.0,8.280621046578494,2.0701552616446235,0.0,0.0,0.0,-3.0,-6.21046578493387
90841103,806,810,993463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
