matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
93550106,843,80710,80706,80709,992973,80811,80708,80707,0,1241,0,28,0,4,1241,24,69.62127316680096,7254
93550106,843,80706,993470,992973,998940,996943,80708,992995,1241,1857,28,40,4,8,616,8,46.75324675324675,7254
93550106,843,993470,80709,998940,996943,998939,992995,80707,1857,2459,40,50,8,14,602,4,23.920265780730897,7254
93550106,7254,998968,997464,994760,994759,997465,994756,994724,0,1857,0,8,0,40,1857,-32,-62.035541195476576,843
93550106,7254,994724,997464,994760,994759,994761,994756,998969,1857,2459,8,14,40,50,602,-4,-23.920265780730897,843
