matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
93550106,843,7254,80706,1,0,1,0,0,0,2,0,0,0,3,0,3,5,0,5,0,0,0,1,0,0,0,1,0,2
93550106,843,7254,80706,2,1,0,0,0,0,2,2,0,0,4,1,4,5,0,5,1,0,0,0,0,2,1,0,0,3
93550106,843,7254,80706,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,1,0,0,2
93550106,843,7254,80706,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550106,843,7254,80707,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0
93550106,843,7254,80707,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
93550106,843,7254,80707,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550106,843,7254,80707,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0
93550106,843,7254,80708,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
93550106,843,7254,80708,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
93550106,843,7254,80708,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0
93550106,843,7254,80708,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93550106,843,7254,80709,1,2,1,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
