matchId,playerId,squadId,minutesPlayed
117070102,1001865,801,32.38333333333333
117070102,1007306,801,27.616666666666667
117070102,1015271,801,40.0
117070102,1016033,801,30.133333333333333
117070102,999806,801,17.166666666666668
117070102,1007301,801,27.833333333333332
117070102,80830,801,32.166666666666664
117070102,1022294,801,0.0
117070102,1019168,801,20.0
117070102,1019205,801,30.0
117070102,1012933,801,0.0
117070102,1020223,801,22.7
117070102,1010545,8119,27.216666666666665
117070102,1014126,8119,19.65
117070102,80575,8119,36.28333333333333
117070102,1004473,8119,28.883333333333333
117070102,80299,8119,27.716666666666665
117070102,1011747,8119,29.233333333333334
117070102,80010,8119,40.0
117070102,1001711,8119,26.083333333333332
117070102,994225,8119,20.766666666666666
117070102,1001716,8119,20.0
117070102,1015270,8119,4.166666666666667
117070102,1014129,8119,0.0
