matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
122050301,804,807,46.0,2.0,46.0,2.0,2.0,2.0,0.0,2.0,0.0,41.0,64.0,25.0,1.0,1.0,11.0,12.0,43.0,59.0,6.0,83.0,17.0,40.0,0.0,35.0,48.0,8.0,40.0,0.0,40.0,27.0,5.0,8.0,9.0,3.0,4.0,38.0,235.5,12.0,1.0,37.0,6.0,40.0,21.0,4.0,33.0,47.0,0.0,1.0,62.0,7.0,3.0,66.0,99.0,60.60606060606061,59.70149253731343,0.9045680687471815
122050301,807,804,45.0,6.0,45.0,6.0,0.0,3.0,2.0,0.0,0.0,37.0,73.0,23.0,1.0,1.0,5.0,6.0,43.0,59.0,14.0,29.0,16.0,37.0,3.0,36.0,51.0,11.0,37.0,3.0,40.0,30.0,4.0,6.0,3.0,9.0,3.0,27.0,307.5,7.0,1.0,30.0,9.0,43.0,19.0,9.0,32.0,53.0,0.0,2.0,86.0,13.0,3.0,67.0,100.5,59.70149253731343,60.60606060606061,-0.9045680687471815
