matchId,playerId,squadId,minutesPlayed,oppSquadId
122050301,1001708,804,40.0,807
122050301,1019167,804,0.0,807
122050301,1023580,804,20.0,807
122050301,1001701,804,20.0,807
122050301,80540,804,33.9,807
122050301,1007302,804,20.0,807
122050301,1004510,804,0.0,807
122050301,994213,804,40.0,807
122050301,991901,804,40.0,807
122050301,1022297,804,20.0,807
122050301,1013077,804,6.1,807
122050301,994224,804,40.0,807
122050301,1016035,807,30.016666666666666,804
122050301,1004472,807,20.0,804
122050301,1015274,807,25.016666666666666,804
122050301,1029513,807,29.983333333333334,804
122050301,1029514,807,0.0,804
122050301,1029501,807,10.0,804
122050301,80833,807,34.983333333333334,804
122050301,1029985,807,20.0,804
122050301,991905,807,28.2,804
122050301,1021092,807,40.0,804
122050301,1001703,807,11.8,804
122050301,1021253,807,30.0,804
