matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
90840101,80540,802,GS,0,GS,3633,3633
90840101,80282,802,GA,0,GA,907,907
90840101,80282,802,GA,907,GA,3633,2726
90840101,80526,802,WA,0,WA,1481,1481
90840101,80526,802,WA,1481,WA,3633,2152
90840101,80146,802,C,0,C,1822,1822
90840101,80146,802,C,1822,C,3633,1811
90840101,80223,802,WD,0,WD,1822,1822
90840101,80223,802,WD,1822,WD,3633,1811
90840101,80524,802,GD,0,I,1481,1481
90840101,80524,802,I,1481,GD,2726,1245
90840101,80524,802,GD,2726,GD,3633,907
90840101,80225,802,GK,0,GK,2726,2726
90840101,80225,802,GK,2726,GK,3633,907
90840101,80092,802,S,0,I,907,907
90840101,80092,802,I,907,I,3633,2726
90840101,80107,802,S,0,I,1481,1481
90840101,80107,802,I,1481,I,3633,2152
90840101,80028,802,S,0,I,1822,1822
90840101,80028,802,I,1822,I,3633,1811
90840101,80247,802,S,0,GD,1481,1481
90840101,80247,802,GD,1481,I,2726,1245
90840101,80247,802,I,2726,I,3633,907
90840101,80428,802,S,0,I,2726,2726
90840101,80428,802,I,2726,I,3633,907
90840101,80150,809,GS,0,GS,3633,3633
90840101,80022,809,GA,0,GA,3633,3633
90840101,80055,809,WA,0,WA,3633,3633
90840101,994117,809,C,0,C,2726,2726
90840101,994117,809,C,2726,C,3633,907
90840101,80701,809,WD,0,WD,1822,1822
90840101,80701,809,WD,1822,WD,3633,1811
90840101,80101,809,GD,0,GD,3633,3633
90840101,80057,809,GK,0,GK,3633,3633
90840101,80479,809,S,0,S,3633,3633
90840101,80469,809,S,0,S,3633,3633
90840101,80024,809,S,0,I,1822,1822
90840101,80024,809,I,1822,I,3633,1811
90840101,80182,809,S,0,I,2726,2726
90840101,80182,809,I,2726,I,3633,907
90840101,80314,809,S,0,S,3633,3633
