matchId,playerId,squadId,minutesPlayed
117070302,80826,810,40.0
117070302,1007298,810,20.0
117070302,80473,810,40.0
117070302,998408,810,20.0
117070302,80534,810,40.0
117070302,1014130,810,28.533333333333335
117070302,80343,810,31.466666666666665
117070302,1026857,810,0.0
117070302,1005495,810,20.0
117070302,1000231,810,20.0
117070302,80301,810,0.0
117070302,994215,810,20.0
117070302,1010545,8119,14.0
117070302,1001711,8119,39.18333333333333
117070302,994225,8119,20.0
117070302,80575,8119,40.0
117070302,80299,8119,40.0
117070302,1001716,8119,34.916666666666664
117070302,80010,8119,10.0
117070302,1014126,8119,26.816666666666666
117070302,1001707,8119,0.0
117070302,1011747,8119,30.0
117070302,1026855,8119,20.916666666666668
117070302,1014129,8119,4.166666666666667
