matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080903,801,48.0,6.0,48.0,6.0,3.0,6.0,2.0,3.0,0.0,45.0,57.0,37.0,3.0,3.0,11.0,14.0,138.0,46.0,70.0,13.0,77.0,27.0,40.0,5.0,37.0,54.0,9.0,40.0,5.0,45.0,29.0,10.0,6.0,8.0,6.0,0.0,22.0,210.0,17.0,3.0,70.0,54.0,10.0,50.0,29.0,86.0,6.0,44.0,0.0,22.0,2.0,86.0,52.32558139534884,57.89473684210527,-5.569155446756426
111080903,8117,63.0,3.0,63.0,3.0,3.0,5.0,3.0,2.0,1.0,48.0,69.0,37.0,4.0,4.0,10.0,16.0,165.0,57.0,85.0,14.0,64.0,22.0,54.0,1.0,48.0,66.0,11.0,54.0,1.0,55.0,36.0,9.0,10.0,6.0,8.0,0.0,18.0,331.5,6.0,1.0,85.0,43.0,15.0,56.0,27.0,95.0,5.0,56.0,0.0,34.0,2.0,95.0,57.89473684210527,52.32558139534884,5.569155446756426
