matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631104,802,5,4,0,1,0,47,54,3,14,72,8,24,59,11,48,34,5,9,5,0,12,2,4,66,9,5,43,0,25,82,79.14209115281503,58.536585365853654,65.38461538461539,-6.848030018761733
95631104,803,5,1,1,0,2,45,45,1,13,65,6,31,62,11,51,34,5,12,5,0,8,3,6,55,9,4,57,0,19,78,75.28150134048258,65.38461538461539,58.536585365853654,6.848030018761733
