matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120503,802,1,3,2,0,0,1,13,14,1,5,12,2,6,13,2,11,0,0,3,0,2,17,2,1,0,7,20,79.38257993384784,55.00000000000001,77.27272727272727,-22.27272727272726
80120503,802,2,2,2,0,0,0,8,12,1,3,12,6,4,17,9,8,4,0,1,4,2,13,2,5,0,10,23,91.3907284768212,34.78260869565217,50.0,-15.217391304347828
80120503,802,3,1,2,0,0,0,11,12,0,1,12,3,4,12,5,7,3,0,1,1,1,13,2,1,0,7,18,71.84035476718404,38.88888888888889,65.21739130434783,-26.328502415458935
80120503,802,4,0,3,0,0,0,10,11,2,3,11,9,4,15,5,10,4,0,6,0,1,17,5,2,0,8,23,88.74598070739549,43.47826086956522,45.45454545454545,-1.9762845849802346
80120503,809,1,1,0,0,0,0,13,7,2,2,18,2,11,19,2,17,0,0,5,0,1,12,2,2,0,3,22,87.32083792723263,77.27272727272727,55.00000000000001,22.27272727272726
80120503,809,2,2,4,0,0,0,9,9,2,3,10,5,6,12,1,11,2,0,2,0,0,11,3,2,0,10,22,87.41721854304636,50.0,34.78260869565217,15.217391304347828
80120503,809,3,1,3,0,0,0,12,7,3,1,14,5,8,17,2,15,1,0,5,2,1,12,3,5,0,8,23,91.7960088691796,65.21739130434783,38.88888888888889,26.328502415458935
80120503,809,4,1,1,0,0,0,8,12,5,5,9,8,1,17,7,10,2,0,1,3,1,13,1,8,0,8,22,84.88745980707395,45.45454545454545,43.47826086956522,1.9762845849802346
