matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,feedsPer60,attempt2Per60,attempt1Per60,goalsPer60,offsidesPer60,badPassesPer60,goal2Per60,goal1Per60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
113911202,806,8119,80439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,1.0,1.0,29.0,39.0,0.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.36666666666667,0.0,17.0,0.0,0.0,5.0,2.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,16.896742131419106,0.0,4.969630038652678,0.9939260077305356,8.945334069574821,0.0,0.0,3.9757040309221425,0.0,0.0,0.0,0.0,0.0,22.86029817780232,0.0,0.0,11.927112092766428,0.0,0.0,38.76311430149089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945334069574821,0.0,0.9939260077305356,4.969630038652678,3.9757040309221425,60.0,28.823854224185535,1.9878520154610713,1.9878520154610713,0.0,0.0,-7.0,-6.95748205411375
113911202,806,8119,80574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,24.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,45.333333333333336,0.0,28.5,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,37.720588235294116,0.0,2.6470588235294117,0.0,3.9705882352941178,0.0,0.0,3.9705882352941178,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,15.882352941176471,1.3235294117647058,0.0,31.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9705882352941178,0.0,0.0,1.3235294117647058,3.9705882352941178,60.0,22.5,0.0,0.0,0.0,0.0,-11.0,-14.558823529411764
113911202,806,8119,998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,71.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,71.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,4.0,60.0,0.0,0.0,0.0,0.0,5.0,-7.0,-7.0
113911202,806,8119,999128,13.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,3.0,11.0,4.0,8.0,20.0,5.0,11.0,4.0,15.0,0.0,0.0,60.0,2.0,64.0,2.0,0.0,5.0,4.0,19.0,5.0,4.0,1.0,0.0,3.0,1.0,64.0,0.0,5.0,0.0,3.0,4.0,11.0,0.0,0.0,19.0,5.0,0.0,0.0,8.0,0.0,7.0,28.0,2.0,13.0,16.0,7.0,13.0,15.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,20.0,0.0,3.0,4.0,60.0,9.0,3.0,4.0,0.0,0.0,-7.0,-7.0
113911202,806,8119,1001711,35.0,1.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,34.0,0.0,1.0,36.0,2.0,34.0,0.0,34.0,0.0,0.0,39.88333333333333,1.0,53.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,2.0,0.0,79.73255328040118,0.0,0.0,0.0,3.0087755954868367,0.0,51.149185123276226,0.0,0.0,51.149185123276226,3.0087755954868367,0.0,0.0,1.5043877977434184,0.0,1.5043877977434184,0.0,0.0,52.653572921019645,1.5043877977434184,1.5043877977434184,52.653572921019645,51.149185123276226,0.0,0.0,0.0,51.149185123276226,0.0,0.0,1.5043877977434184,1.5043877977434184,0.0,4.513163393230255,54.157960718763064,0.0,0.0,4.513163393230255,60.0,1.5043877977434184,3.0087755954868367,0.0,0.0,0.0,-2.0,-3.0087755954868367
113911202,806,8119,1001803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.45,0.0,22.5,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,27.86377708978328,0.0,3.7151702786377703,1.2383900928792568,2.4767801857585137,0.0,0.0,1.2383900928792568,3.7151702786377703,0.0,0.0,0.0,0.0,1.2383900928792568,0.0,0.0,7.4303405572755405,0.0,0.0,1.2383900928792568,0.0,0.0,0.0,0.0,1.2383900928792568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4767801857585137,0.0,1.2383900928792568,3.7151702786377703,4.953560371517027,60.0,1.2383900928792568,1.2383900928792568,0.0,0.0,3.7151702786377703,-3.0,-3.7151702786377703
113911202,806,8119,1001846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113911202,806,8119,1001944,5.0,10.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,15.0,5.0,5.0,5.0,10.0,0.0,0.0,20.483333333333334,2.0,6.5,0.0,0.0,0.0,0.0,15.0,3.0,2.0,1.0,0.0,2.0,2.9292107404393817,19.03986981285598,0.0,0.0,2.9292107404393817,2.9292107404393817,14.646053702196909,14.646053702196909,0.0,0.0,43.93816110659073,14.646053702196909,0.0,0.0,0.0,0.0,29.292107404393818,0.0,0.0,14.646053702196909,2.9292107404393817,29.292107404393818,14.646053702196909,29.292107404393818,0.0,0.0,14.646053702196909,14.646053702196909,0.0,0.0,2.9292107404393817,5.858421480878763,0.0,8.787632221318145,43.93816110659073,2.9292107404393817,0.0,5.858421480878763,60.00000000000001,2.9292107404393817,5.858421480878763,0.0,0.0,0.0,-5.0,-14.646053702196909
113911202,806,8119,1003784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.45,0.0,3.5,5.0,0.0,11.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,4.162537165510406,0.0,13.082259663032705,2.378592666005946,2.378592666005946,0.0,0.0,1.189296333002973,1.189296333002973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189296333002973,5.946481665014866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189296333002973,0.0,0.0,2.378592666005946,0.0,2.378592666005946,7.135777998017838,4.757185332011892,60.0,0.0,1.189296333002973,1.189296333002973,0.0,1.189296333002973,-6.0,-7.135777998017838
113911202,806,8119,1009742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.86666666666667,0.0,42.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,68.35443037974683,0.0,9.764918625678119,0.0,0.0,0.0,0.0,0.0,1.6274864376130198,0.0,0.0,0.0,0.0,11.39240506329114,0.0,0.0,1.6274864376130198,0.0,0.0,16.274864376130196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2549728752260396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.764918625678119,4.882459312839059,60.0,14.647377938517177,0.0,1.6274864376130198,0.0,1.6274864376130198,-1.0,-1.6274864376130198
