matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,possessionsPer60,goalMissesPer60,goalAssistsPer60,disposalsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,passesPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
111080704,801,804,80301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,17.0,22.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0,0.0,16.5,0.0,2.0,22.0,3.0,4.0,0.0,6.0,28.0,4.0,0.0,0.0,0.0,16.5,3.0,6.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,23.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,60.0,17.0,4.0,0.0,-7.0,-7.0
111080704,801,804,80440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.966666666666667,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,16.035634743875278,4.008908685968819,0.0,0.0,0.0,0.0,12.026726057906458,0.0,0.0,4.008908685968819,0.0,0.0,8.017817371937639,0.0,0.0,0.0,0.0,0.0,0.0,4.008908685968819,8.017817371937639,0.0,0.0,4.008908685968819,4.008908685968819,0.0,0.0,4.008908685968819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.008908685968819,0.0,4.008908685968819,16.035634743875278,60.0,0.0,4.008908685968819,0.0,3.0,12.026726057906458
111080704,801,804,80814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36666666666667,0.0,24.0,4.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,29.772570640937285,7.443142660234321,2.4810475534114405,3.7215713301171607,0.0,0.0,0.0,3.7215713301171607,0.0,0.0,0.0,0.0,1.2405237767057202,4.962095106822881,0.0,0.0,0.0,0.0,0.0,0.0,1.2405237767057202,2.4810475534114405,0.0,0.0,0.0,1.2405237767057202,0.0,0.0,1.2405237767057202,0.0,0.0,0.0,0.0,0.0,0.0,1.2405237767057202,1.2405237767057202,2.4810475534114405,0.0,4.962095106822881,4.962095106822881,60.0,0.0,2.4810475534114405,0.0,-9.0,-11.164713990351482
111080704,801,804,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.666666666666664,0.0,102.0,5.0,0.0,0.0,12.0,1.0,0.0,1.0,9.0,4.0,3.0,0.0,3.1764705882352944,108.0,12.705882352941178,1.0588235294117647,3.1764705882352944,0.0,0.0,0.0,9.529411764705882,0.0,0.0,0.0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,7.411764705882353,0.0,0.0,0.0,9.529411764705882,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,3.1764705882352944,0.0,1.0588235294117647,0.0,4.235294117647059,4.235294117647059,60.0,0.0,1.0588235294117647,5.294117647058823,-8.0,-8.470588235294118
111080704,801,804,999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.55,0.0,-9.5,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,-75.49668874172185,7.9470198675496695,15.894039735099339,7.9470198675496695,0.0,0.0,0.0,7.9470198675496695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.894039735099339,0.0,0.0,0.0,0.0,7.9470198675496695,0.0,0.0,15.894039735099339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.894039735099339,0.0,7.9470198675496695,15.894039735099339,60.0,0.0,7.9470198675496695,0.0,-7.0,-55.629139072847686
111080704,801,804,1001712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080704,801,804,1001865,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,3.0,1.0,0.0,3.0,29.0,0.0,1.0,31.0,2.0,29.0,0.0,29.0,0.0,1.0,60.0,0.0,51.0,2.0,0.0,3.0,2.0,0.0,29.0,4.0,33.0,4.0,1.0,0.0,1.0,51.0,2.0,3.0,0.0,0.0,29.0,29.0,33.0,2.0,1.0,34.0,0.0,0.0,2.0,31.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,4.0,60.0,2.0,0.0,1.0,-7.0,-7.0
111080704,801,804,1007298,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,13.483333333333333,0.0,16.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,71.1990111248455,4.449938195302844,0.0,0.0,4.449938195302844,8.899876390605687,17.799752781211374,40.04944375772559,4.449938195302844,13.34981458590853,40.04944375772559,8.899876390605687,17.799752781211374,0.0,8.899876390605687,13.34981458590853,0.0,4.449938195302844,8.899876390605687,0.0,0.0,4.449938195302844,0.0,0.0,0.0,0.0,0.0,17.799752781211374,0.0,0.0,17.799752781211374,8.899876390605687,8.899876390605687,0.0,0.0,0.0,0.0,0.0,17.799752781211374,0.0,8.899876390605687,60.00000000000001,13.34981458590853,0.0,0.0,-5.0,-22.249690976514216
111080704,801,804,1009731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,38.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,38.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,60.0,0.0,1.0,2.0,-7.0,-7.0
111080704,801,804,1015271,11.0,2.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,7.0,9.0,0.0,0.0,6.0,8.0,1.0,7.0,13.0,4.0,8.0,1.0,9.0,2.0,0.0,46.516666666666666,0.0,-3.5,0.0,0.0,9.0,1.0,1.0,10.0,7.0,33.0,4.0,0.0,0.0,0.0,-4.514510927982802,1.2898602651379434,7.73916159082766,1.2898602651379434,1.2898602651379434,10.318882121103547,12.898602651379434,42.565388749552135,5.1594410605517735,9.029021855965604,33.536366893586525,2.5797205302758868,18.05804371193121,0.0,14.188462916517377,11.60874238624149,0.0,1.2898602651379434,10.318882121103547,0.0,0.0,1.2898602651379434,0.0,0.0,2.5797205302758868,0.0,0.0,11.60874238624149,0.0,0.0,11.60874238624149,2.5797205302758868,14.188462916517377,3.86958079541383,0.0,0.0,0.0,9.029021855965604,16.768183446793262,1.2898602651379434,5.1594410605517735,60.0,9.029021855965604,1.2898602651379434,0.0,-2.0,-2.5797205302758868
111080704,801,804,1016033,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,24.0,17.0,24.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.45,0.0,51.0,1.0,2.0,24.0,8.0,4.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,58.341277407054335,9.151572926596758,4.575786463298379,2.2878932316491896,0.0,0.0,0.0,5.719733079122974,0.0,17.15919923736892,27.454718779790277,0.0,0.0,1.1439466158245948,0.0,0.0,2.2878932316491896,0.0,0.0,0.0,0.0,8.007626310772164,0.0,0.0,1.1439466158245948,0.0,0.0,27.454718779790277,0.0,0.0,27.454718779790277,0.0,0.0,1.1439466158245948,0.0,0.0,1.1439466158245948,4.575786463298379,0.0,2.2878932316491896,4.575786463298379,60.0,19.447092469018113,4.575786463298379,0.0,0.0,0.0
111080704,801,804,1020223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080704,804,801,80052,31.0,1.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,40.0,5.0,6.0,0.0,0.0,3.0,30.0,0.0,3.0,32.0,2.0,30.0,0.0,30.0,0.0,0.0,60.0,0.0,51.5,3.0,1.0,6.0,5.0,0.0,30.0,4.0,43.0,4.0,0.0,0.0,0.0,51.5,5.0,3.0,2.0,0.0,30.0,30.0,43.0,2.0,3.0,40.0,1.0,9.0,3.0,31.0,30.0,1.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,31.0,1.0,0.0,0.0,0.0,4.0,32.0,2.0,4.0,60.0,5.0,0.0,0.0,7.0,7.0
