matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
90840502,805,80049,1,0,0,0,0,1,0,5,0,1,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,1
90840502,805,80049,2,1,0,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,1,0,0,4,1,1,0,1
90840502,805,80049,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,1,0,0
90840502,805,80049,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0
90840502,805,80054,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,8,0,0,0,0,0,1,0,0,0,0
90840502,805,80054,2,0,0,0,0,0,0,1,0,0,1,0,0,6,0,6,0,0,0,0,0,1,1,0,0,0
90840502,805,80054,3,1,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,1,0,0,4,0,0,0,4
90840502,805,80054,4,0,0,0,0,0,0,1,0,0,1,0,1,10,0,10,0,0,0,0,0,1,0,0,0,0
90840502,805,80091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80100,1,0,0,0,0,0,8,1,0,0,3,0,1,7,2,5,0,0,1,0,0,2,0,0,0,3
90840502,805,80100,2,1,2,0,0,0,3,2,0,0,2,0,2,7,0,7,0,0,0,0,0,2,2,0,0,3
90840502,805,80100,3,0,0,0,0,1,4,0,0,0,6,0,2,4,1,3,0,0,0,0,0,0,0,0,0,2
90840502,805,80100,4,0,0,0,0,0,3,1,0,0,9,0,4,6,1,5,0,0,1,0,0,2,0,0,0,1
90840502,805,80105,1,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80105,2,0,1,0,0,0,0,1,0,0,12,0,6,0,0,0,0,0,1,0,0,2,0,0,0,2
90840502,805,80105,3,0,0,0,0,0,0,3,0,0,8,2,6,0,0,0,2,0,0,0,0,3,0,0,0,0
90840502,805,80105,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
90840502,805,80108,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
90840502,805,80108,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80108,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0
90840502,805,80108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80192,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,4,0,0,9,0,1,0,0
90840502,805,80192,2,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0
90840502,805,80192,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0
90840502,805,80192,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90840502,805,80198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80198,3,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
90840502,805,80198,4,0,0,0,0,0,11,1,0,1,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
90840502,805,80581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80581,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80604,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80604,4,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,1,0,2,0,0,6,1,1,0,0
90840502,805,80699,1,0,0,0,0,0,6,2,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
90840502,805,80699,2,0,0,0,0,0,8,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90840502,805,80699,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80699,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80700,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,805,80700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80020,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90840502,807,80020,4,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1
90840502,807,80076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90840502,807,80076,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90840502,807,80078,1,0,1,0,0,0,0,0,0,0,5,0,1,8,0,8,0,0,1,0,0,1,0,0,0,1
