matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
90840502,80054,Cathrine,Latu,C.Latu,"Latu, C",805
90840502,80100,Maria,Tutaia,M.Tutaia,"Tutaia, M",805
90840502,80198,Bailey,Mes,B.Mes,"Mes, B",805
90840502,80105,Laura,Langman,L.Langman,"Langman, L",805
90840502,80192,Anna,Harrison,A.Harrison,"Harrison, A",805
90840502,80049,Julie,Corletto,J.Corletto,"Corletto, J",805
90840502,80604,Temalisi,Fakahokotau,T.Fakahokotau,"Fakahokotau, T",805
90840502,80699,Erikana,Pedersen,E.Pedersen,Pedersen,805
90840502,80581,Elisapeta,Toeava,E.Toeava,"Toeava, E",805
90840502,80700,Nadia,Loveday,N.Loveday,"Loveday, N",805
90840502,80108,Jodi,Tod-Elliot,J.Tod-Elliot,"Tod-Elliot, J",805
90840502,80091,Jessica,Tuki,J.Tuki,"Tuki, J",805
90840502,80078,Romelda,Aiken,R.Aiken,"Aiken, R",807
90840502,80157,Amy,Wild,A.Wild,"Wild, A",807
90840502,80473,Verity,Simmons,V.Simmons,"Simmons, V",807
90840502,80833,Kimberley,Ravaillion,K.Ravaillion,"Ravaillion, K",807
90840502,991905,Gabrielle,Simpson,G.Simpson,"Simpson, G",807
90840502,80076,Clare,McMeniman,C.McMeniman,"McMeniman, C",807
90840502,80080,Laura,Geitz,L.Geitz,"Geitz, L",807
90840502,80444,Ameliaranne,Wells,A.Wells,"Wells, A",807
90840502,80346,Stephanie,Puopolo,S.Puopolo,"Puopolo, S",807
90840502,80472,Nicola,Gray,N.Gray,"Gray, N",807
90840502,80020,Demelza,Fellowes,D.Fellowes,Fellowes,807
90840502,80571,Jacinta,Messer,J.Messer,"Messer, J",807
