matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99530103,811,813,1,3,0,0,1,53,50,3,11,214,74,9,42,73,11,62,43,8,10,6,0,26,6,0,127,76,12,84,9,51,0,17,83.00850947021685,73.80952380952381,67.56756756756756,6.241956241956245
99530103,813,811,4,4,0,0,0,47,42,1,25,192,73,4,32,63,13,50,36,8,5,3,0,15,8,0,120,57,11,74,9,49,0,19,73.1265440570958,67.56756756756756,73.80952380952381,-6.241956241956245
