matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151302,801,9698,65,5,65,5,3,3,0,0,0,46,65,29,4,4,21,25,63,85,21,76,24,58,1,54,70,11,58,1,59,35,16,8,9,15,Q4 14:45,6,27,458,16,4,45,11,60,30,5,40,51,31,2,0,1,53,15,2.97,97.03,97.03,60.80593630835824,51.7403574788335,9.065578829524739
127151302,9698,801,44,9,44,9,2,2,0,0,1,50,57,45,2,2,9,11,48,68,15,47,31,39,5,39,53,9,39,5,44,30,7,7,15,9,Q4 13:03,5,44,251.5,14,4,61,14,49,36,8,45,49,43,2,0,1,47,15,3.96,85.03999999999999,85.03999999999999,51.7403574788335,60.80593630835824,-9.065578829524739
