matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
127151302,801,80078,1029533,1015271,999806,1029529,1007301,1019205,0.0,264.0,0,5,0,4,264.0,1,13.636363636363635,9698
127151302,801,80078,1029533,1020223,999806,1029529,1007301,1019205,264.0,900.0,5,17,4,12,636.0,4,22.641509433962266,9698
127151302,801,80078,1029533,1015271,999806,1029529,1007301,1019205,900.0,1188.0,17,23,12,15,288.0,3,37.5,9698
127151302,801,80078,1032618,1015271,999806,1029529,1007301,1019205,1188.0,1355.0,23,25,15,15,167.0,2,43.11377245508982,9698
127151302,801,80078,1032618,1015271,1020223,1029529,1007301,1019205,1355.0,2211.0,25,40,15,27,856.0,3,12.616822429906541,9698
127151302,801,80078,1032618,1015271,1020223,999806,1007301,1019205,2211.0,2492.0,40,43,27,34,281.0,-4,-51.245551601423486,9698
127151302,801,80078,1032618,1015271,1020223,1029529,1007301,1019205,2492.0,2515.0,43,43,34,35,23.0,-1,-156.52173913043478,9698
127151302,801,80078,1015271,1032618,1020223,1029529,1007301,1019205,2515.0,3270.0,43,55,35,42,755.0,5,23.841059602649004,9698
127151302,801,80078,1015271,1032618,999806,1029529,1007301,1019205,3270.0,3600.0,55,60,42,49,330.0,-2,-21.818181818181817,9698
127151302,9698,1010545,1007298,1009742,1004473,1001356,1007219,1004510,0.0,1117.0,0,14,0,22,1117.0,-8,-25.783348254252463,801
127151302,9698,1010545,1029500,1009742,1004473,1001356,1007219,1004510,1117.0,1188.0,14,15,22,23,71.0,0,0.0,801
127151302,9698,1010545,1029500,1009742,1004473,1001356,1007219,1001803,1188.0,1331.0,15,15,23,24,143.0,-1,-25.174825174825177,801
127151302,9698,1010545,1007298,1016033,1004473,1001356,1007219,1001803,1331.0,1539.0,15,17,24,28,208.0,-2,-34.61538461538461,801
127151302,9698,1029500,1007298,1016033,1004473,1001356,1007219,1001803,1539.0,1800.0,17,19,28,33,261.0,-3,-41.37931034482759,801
127151302,9698,1010545,1007298,1009742,1004473,1001356,1007219,1004510,1800.0,3104.0,19,40,33,54,1304.0,0,0.0,801
127151302,9698,1010545,1007298,1004473,1001356,1016033,1007219,1004510,3104.0,3264.0,40,41,54,55,160.0,0,0.0,801
127151302,9698,1010545,1007298,1004473,1001356,1016033,1001803,1004510,3264.0,3297.0,41,43,55,55,33.0,2,218.18181818181816,801
127151302,9698,1029500,1007298,1004473,1001356,1016033,1001803,1004510,3297.0,3600.0,43,49,55,60,303.0,1,11.881188118811881,801
