matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
107240204,80052,804,GS,0,GS,3633,3633
107240204,80293,804,GA,0,GA,3633,3633
107240204,994224,804,WA,0,WA,3633,3633
107240204,991901,804,C,0,C,3633,3633
107240204,80045,804,WD,0,WD,3633,3633
107240204,80577,804,GD,0,GD,3633,3633
107240204,994213,804,GK,0,S,3107,3107
107240204,994213,804,S,3107,S,3633,526
107240204,1001920,804,S,0,GK,3107,3107
107240204,1001920,804,GK,3107,GK,3633,526
107240204,1009721,804,S,0,S,3633,3633
107240204,1004472,804,S,0,S,3633,3633
107240204,80113,8118,GS,0,GS,3633,3633
107240204,80150,8118,GA,0,GA,3633,3633
107240204,80069,8118,WA,0,S,1345,1345
107240204,80069,8118,S,1345,C,1820,475
107240204,80069,8118,C,1820,C,3633,1813
107240204,1001356,8118,C,0,S,1820,1820
107240204,1001356,8118,S,1820,S,3633,1813
107240204,80701,8118,WD,0,WD,3633,3633
107240204,993358,8118,GD,0,GK,2726,2726
107240204,993358,8118,GK,2726,GK,3633,907
107240204,991899,8118,GK,0,S,2726,2726
107240204,991899,8118,S,2726,S,3633,907
107240204,1001708,8118,S,0,WA,1345,1345
107240204,1001708,8118,WA,1345,WA,3633,2288
107240204,995217,8118,S,0,S,3633,3633
107240204,1013638,8118,S,0,GD,2726,2726
107240204,1013638,8118,GD,2726,GD,3633,907
