matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119150101,7183,9197,1001713,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,3,0,0,0
119150101,7183,9197,1001713,2,0,1,0,0,0,8,0,2,0,0,8,10,0,0,1,7,0,0,0,0,0,15,0,0,0,2,1,0,1,1,0,4,0,0,1
119150101,7183,9197,1001713,3,0,0,0,0,0,6,0,0,0,0,4,7,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,2,0,0,0
119150101,7183,9197,1001713,4,0,0,0,0,0,8,0,1,0,0,3,9,1,0,0,3,0,0,0,0,1,15,0,0,0,1,0,0,0,1,0,2,0,0,0
119150101,7183,9197,1001717,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,1,14,0,0,15,0,0,0,0,0,14,1,1,1,0,0,0,1
119150101,7183,9197,1001717,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,14,2,12,0,0,15,0,0,0,1,1,12,1,1,2,0,0,0,1
119150101,7183,9197,1001717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,5,0,0,10,1,0,0,0,0,5,2,1,1,2,0,0,1
119150101,7183,9197,1001717,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,18,0,18,0,0,14,0,0,0,0,0,18,1,1,0,0,0,0,1
119150101,7183,9197,1004510,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,1,15,0,1,0,3,0,0,1,1,2,0,0,0,0
119150101,7183,9197,1004510,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,1,0,4,0,0,0,1,0,0,0,0,0
119150101,7183,9197,1004510,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,15,0,0,0,0,0,0,2,1,0,0,0,0,1
119150101,7183,9197,1004510,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,1,0,0,1,0,0,0,0,0
