matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80050702,810,80113,80130,80041,80152,80044,80133,80131,0,1209,0,18,0,24,1209,-6,-17.866004962779158
80050702,810,80113,80130,80041,80152,80132,80044,80131,1209,1812,18,28,24,34,603,0,0.0
80050702,810,80113,80130,80041,80152,80132,80044,80133,1812,2380,28,35,34,48,568,-7,-44.36619718309859
80050702,810,80113,80165,80041,80152,80132,80044,80133,2380,2717,35,40,48,57,337,-4,-42.7299703264095
80050702,810,80113,80165,80122,80041,80152,80044,80133,2717,2764,40,41,57,58,47,0,0.0
80050702,810,80113,80165,80122,80041,80152,80044,80131,2764,3625,41,49,58,74,861,-8,-33.44947735191638
80050702,804,80052,80050,80045,80043,80174,80049,80042,0,1812,0,34,0,28,1812,6,11.920529801324504
80050702,804,80052,80050,80171,80043,80174,80049,80042,1812,1850,34,34,28,28,38,0,0.0
80050702,804,80052,80050,80171,80043,80045,80049,80042,1850,2717,34,57,28,40,867,11,45.67474048442907
80050702,804,80050,80046,80171,80043,80045,80049,80042,2717,3359,57,70,40,47,642,6,33.64485981308412
80050702,804,80050,80046,80178,80043,80045,80049,80042,3359,3625,70,74,47,49,266,2,27.06766917293233
