matchId,playerId,squadId,minutesPlayed,oppSquadId
119150504,1029512,7869,30.0,7872
119150504,1029511,7869,60.0,7872
119150504,1029514,7869,30.0,7872
119150504,1015274,7869,30.0,7872
119150504,1029517,7869,60.0,7872
119150504,1029985,7869,30.0,7872
119150504,1029513,7869,45.0,7872
119150504,1025019,7869,30.0,7872
119150504,1025020,7869,30.0,7872
119150504,1021092,7869,30.0,7872
119150504,1029516,7869,15.0,7872
119150504,1019380,7869,30.0,7872
119150504,1029498,7872,15.0,7869
119150504,997433,7872,60.0,7869
119150504,1029494,7872,30.0,7869
119150504,1013433,7872,60.0,7869
119150504,1029496,7872,11.2,7869
119150504,1019166,7872,60.0,7869
119150504,1028036,7872,60.0,7869
119150504,996140,7872,30.0,7869
119150504,1029495,7872,0.0,7869
119150504,1029497,7872,48.8,7869
119150504,1028097,7872,45.0,7869
119150504,1006413,7872,0.0,7869
