matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150504,7869,7872,4,2,1,2,3,47,62,43,8,8,18,60,73,20,80,26,52,66,9,57,32,16,9,7,7,6,33,13,1,56,15,57,32,6,42,47,0,2,56,19,3.0,95.0,95.0,60.0,48.93617021276596,11.063829787234042
119150504,7872,7869,4,4,2,1,1,45,59,43,1,1,11,52,61,13,62,30,42,57,11,46,30,8,8,7,7,6,18,10,1,53,11,46,36,6,40,53,0,2,42,16,2.0,94.0,94.0,48.93617021276596,60.0,-11.063829787234042
