matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830404,801,8119,1,0,1,0,0,0,13,13,1,4,42,12,2,5,11,1,10,8,1,1,1,2,1,2,25,15,2,18,2,49,0,8,71.36563876651982,55.55555555555556,65.38461538461539,-9.82905982905983
100830404,801,8119,2,2,2,0,0,0,11,10,1,6,37,14,6,6,10,2,8,6,2,0,2,4,1,1,25,14,3,21,2,45,0,12,83.44370860927152,38.095238095238095,64.0,-25.904761904761905
100830404,801,8119,3,0,2,0,0,0,13,20,3,2,47,15,5,4,14,3,11,8,3,0,2,2,1,0,28,22,1,23,4,47,0,10,91.08910891089108,47.82608695652174,50.0,-2.173913043478258
100830404,801,8119,4,0,0,0,0,0,17,8,1,2,63,23,3,10,21,5,16,12,2,2,1,1,2,1,40,9,3,24,3,56,0,5,94.22028353326064,66.66666666666666,69.56521739130434,-2.898550724637687
100830404,8119,801,1,1,0,0,0,0,12,12,0,7,57,19,5,8,22,5,17,12,2,3,4,0,2,0,31,12,4,26,2,51,0,6,103.08370044052865,65.38461538461539,55.55555555555556,9.82905982905983
100830404,8119,801,2,1,0,0,0,0,12,10,1,3,57,21,7,9,19,3,16,9,4,3,5,3,2,3,33,13,3,25,3,55,0,8,99.33774834437087,64.0,38.095238095238095,25.904761904761905
100830404,8119,801,3,0,0,0,0,0,12,12,1,4,60,23,7,7,22,7,15,9,4,2,5,1,1,0,35,13,1,30,2,53,0,9,118.8118811881188,50.0,47.82608695652174,2.173913043478258
100830404,8119,801,4,0,1,0,0,0,16,17,0,3,55,19,2,12,18,2,16,11,2,3,2,2,0,0,35,19,0,23,0,44,0,5,90.29443838604143,69.56521739130434,66.66666666666666,2.898550724637687
