matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240504,801,6.0,4.0,0.0,0.0,0.0,51.0,61.0,50.0,6.0,6.0,15.0,151.0,55.0,68.0,17.0,71.0,28.0,44.0,66.0,12.0,54.0,33.0,12.0,9.0,11.0,7.0,0.0,42.0,259.5,14.0,2.0,68.0,64.0,10.0,34.0,96.0,6.0,50.0,0.0,27.0,5.0,96.0,56.25,54.83870967741935,1.4112903225806477
107240504,807,4.0,5.0,0.0,0.0,0.0,51.0,65.0,54.0,1.0,1.0,10.0,151.0,52.0,78.0,15.0,53.0,28.0,43.0,60.0,9.0,51.0,35.0,8.0,8.0,7.0,11.0,0.0,22.0,309.0,11.0,3.0,78.0,65.0,16.0,33.0,93.0,5.0,50.0,0.0,24.0,2.0,93.0,54.83870967741935,56.25,-1.4112903225806477
