matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240504,801,807,1,1.0,2.0,0.0,0.0,0.0,15.0,0.0,15.0,3.0,3.0,3.0,40.0,16.0,20.0,6.0,0.0,7.0,14.0,17.0,2.0,15.0,10.0,4.0,1.0,2.0,1.0,50.0,91.5,1.0,0.0,20.0,16.0,3.0,8.0,24.0,3.0,52.0,0.0,13.0,1.0,96.0,62.5,54.166666666666664,8.333333333333336
107240504,801,807,2,1.0,1.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,2.0,39.0,14.0,15.0,3.0,0.0,6.0,11.0,19.0,3.0,16.0,10.0,3.0,3.0,2.0,2.0,67.0,70.0,0.0,1.0,15.0,12.0,2.0,7.0,24.0,1.0,56.0,0.0,38.0,2.0,96.0,66.66666666666666,52.0,14.666666666666657
107240504,801,807,3,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,3.0,3.0,2.0,39.0,14.0,15.0,5.0,0.0,9.0,10.0,17.0,4.0,13.0,6.0,4.0,3.0,6.0,2.0,25.0,47.5,7.0,0.0,15.0,18.0,4.0,11.0,28.0,0.0,51.0,0.0,38.0,1.0,112.0,46.42857142857143,47.82608695652174,-1.3975155279503113
107240504,801,807,4,3.0,1.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,8.0,33.0,11.0,18.0,3.0,0.0,6.0,9.0,13.0,3.0,10.0,7.0,1.0,2.0,1.0,2.0,33.0,50.5,6.0,1.0,18.0,18.0,1.0,8.0,20.0,2.0,42.0,0.0,25.0,1.0,80.0,50.0,66.66666666666666,-16.666666666666657
107240504,807,801,1,1.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,0.0,0.0,3.0,41.0,13.0,23.0,2.0,0.0,5.0,10.0,16.0,3.0,13.0,11.0,1.0,1.0,1.0,2.0,0.0,93.5,1.0,2.0,23.0,18.0,6.0,8.0,24.0,0.0,48.0,0.0,13.0,0.0,96.0,54.166666666666664,62.5,-8.333333333333336
107240504,807,801,2,2.0,2.0,0.0,0.0,0.0,13.0,0.0,14.0,1.0,1.0,2.0,37.0,14.0,19.0,4.0,0.0,8.0,12.0,15.0,2.0,13.0,9.0,2.0,2.0,2.0,2.0,0.0,53.5,2.0,0.0,19.0,16.0,2.0,9.0,25.0,1.0,44.0,0.0,25.0,0.0,100.0,52.0,66.66666666666666,-14.666666666666657
107240504,807,801,3,1.0,3.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,2.0,31.0,12.0,15.0,7.0,0.0,10.0,10.0,13.0,2.0,11.0,5.0,4.0,2.0,2.0,6.0,50.0,71.0,5.0,0.0,15.0,20.0,1.0,10.0,23.0,2.0,49.0,0.0,25.0,1.0,92.0,47.82608695652174,46.42857142857143,1.3975155279503113
107240504,807,801,4,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,3.0,42.0,13.0,21.0,2.0,0.0,5.0,11.0,16.0,2.0,14.0,10.0,1.0,3.0,2.0,1.0,50.0,91.0,3.0,1.0,21.0,11.0,7.0,6.0,21.0,2.0,58.0,0.0,38.0,1.0,84.0,66.66666666666666,50.0,16.666666666666657
