matchId,playerId,squadId,minutesPlayed
100830203,80078,807,60.0
100830203,993463,807,60.0
100830203,1007220,807,60.0
100830203,992954,807,60.0
100830203,991905,807,60.0
100830203,80440,807,60.0
100830203,991903,807,60.0
100830203,1007219,807,0.0
100830203,1004465,807,0.0
100830203,1004463,807,0.0
100830203,80052,8119,60.0
100830203,994215,8119,60.0
100830203,80041,8119,60.0
100830203,80833,8119,60.0
100830203,80299,8119,60.0
100830203,80470,8119,60.0
100830203,80048,8119,60.0
100830203,1001712,8119,0.0
100830203,80152,8119,0.0
100830203,80474,8119,0.0
