matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080901,804,72.0,7.0,72.0,7.0,0.0,6.0,2.0,1.0,0.0,55.0,79.0,26.0,4.0,4.0,15.0,20.0,191.0,74.0,93.0,19.0,84.0,17.0,65.0,4.0,64.0,79.0,10.0,65.0,4.0,69.0,45.0,16.0,8.0,4.0,9.0,0.0,30.0,476.5,9.0,3.0,93.0,35.0,12.0,73.0,21.0,100.0,9.0,56.0,0.0,28.0,3.0,100.0,69.0,46.31578947368421,22.684210526315788
111080901,8118,43.0,18.0,43.0,18.0,3.0,1.0,1.0,2.0,1.0,55.0,53.0,43.0,3.0,3.0,18.0,21.0,139.0,56.0,66.0,9.0,67.0,23.0,35.0,9.0,40.0,61.0,17.0,35.0,9.0,44.0,30.0,6.0,8.0,9.0,4.0,0.0,18.0,263.0,13.0,1.0,66.0,56.0,11.0,53.0,29.0,95.0,6.0,44.0,0.0,38.0,3.0,95.0,46.31578947368421,69.0,-22.684210526315788
