attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,6.0,17.0,12.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,34.083333333333336,1.0,807.0,801.0,41.0,120450104.0,1015274.0,25.5
0.0,0.0,0.0,0.0,0.0,12.0,19.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,2.0,807.0,8117.0,78.0,120450201.0,1015274.0,65.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,807.0,806.0,0.0,120450301.0,1015274.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.616666666666667,4.0,807.0,8119.0,31.0,120450402.0,1015274.0,11.0
0.0,0.0,0.0,0.0,0.0,15.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,5.0,807.0,810.0,84.0,120450503.0,1015274.0,56.5
0.0,0.0,0.0,0.0,0.0,16.0,30.0,18.0,13.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,6.0,5.0,0.0,0.0,0.0,60.0,6.0,807.0,8118.0,89.0,120450602.0,1015274.0,58.0
0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,42.23333333333333,7.0,807.0,804.0,73.0,120450701.0,1015274.0,65.0
0.0,0.0,0.0,0.0,0.0,6.48636104306168,13.716678116602408,8.354510589462702,4.540132658797077,0.6993936812211574,0.4395145373386415,1.14072695035461,0.02531800766283525,0.899910506081805,0.0,0.49945098039215685,4.050645541566464,0.18470874074074078,2.548336966394187,2.1338136200716846,0.0,0.04751515151515152,0.0050678733031674205,38.153870230422335,9.0,807.0,801.0,44.26787260389017,,,
0.0,0.0,0.0,0.0,0.0,8.463654979644586,16.36987770773274,10.601656151786033,6.326983679467386,0.3312705894128834,0.2834811589528571,0.6117758406630878,0.0050798258345428155,0.46525672160830017,0.0,0.37515389620139133,3.9120574088127262,0.17550057169695826,2.1575896257632707,1.3430091920657958,0.0,0.027175003244952624,0.0006123004354136429,37.7127878747541,10.0,807.0,810.0,51.764368787212874,,,
0.0,0.0,0.0,0.0,0.0,8.349213426127303,15.653746966019419,10.06320825988416,5.893525050952989,0.5194262480234921,0.26388589043915717,0.8888460153315841,0.005298067642770602,0.6111613843627911,0.0,0.3584450438483538,3.7514162828883677,0.19525333502328973,2.316865948374202,1.5879232158941228,0.0,0.02476381528118519,0.0,37.630557302520465,11.0,807.0,8118.0,51.59264438275625,,,
0.0,0.0,0.0,0.0,0.0,7.278438288500713,13.771752565546059,8.831508205389918,4.939180508621049,0.27972512707880964,0.12897612682331971,0.8072357574647372,0.009388449604644179,0.5870137498629103,0.0,0.26649555996013485,4.226260760190244,0.17728999577880963,1.8098250488667755,0.9531081942838824,0.0,0.019624950126346588,0.0,35.517753762900405,12.0,807.0,804.0,48.42986174642604,,,
0.0,0.0,0.0,0.0,0.0,7.28795214438302,13.106416264573824,8.887619329394607,4.855493361636158,0.26575182122010205,0.11783806190125276,0.6325266249451033,0.0,0.4334190884414465,0.0,0.24645675382949092,3.2148293107197214,0.12555756098682544,1.7510624068806717,0.9635784404806143,0.0,0.018059998157143042,0.0,34.13400195848022,13.0,807.0,806.0,48.35964433848625,,,
0.0,0.0,0.0,0.0,0.0,7.828984034396704,14.875836587547498,9.822525338153616,4.8304226601286535,0.24668880535633297,0.11281373606153638,0.6237617384488467,0.0,0.3950787678216157,0.0,0.22895569540230856,3.606321428885532,0.11401425178147269,1.4580094528395169,0.8355809936072877,0.0,0.009193278789478315,0.0,33.98958648762586,14.0,807.0,8117.0,52.325869895856755,,,
