matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650101,801,8119,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,57.0,3.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,57.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,60.0,0.0,0.0,0.0,3.0,4.0,4.0
116650101,801,8119,999806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,60.0,0.0,53.5,1.0,2.0,7.0,4.0,0.0,3.0,4.0,0.0,5.0,0.0,1.0,0.0,53.5,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,60.0,0.0,1.0,4.0,3.0,4.0,4.0
116650101,801,8119,1001865,32.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,28.0,0.0,1.0,33.0,5.0,28.0,0.0,28.0,0.0,0.0,53.55,3.0,24.5,0.0,0.0,3.0,1.0,28.0,5.0,4.0,1.0,7.0,0.0,1.0,1.1204481792717087,27.450980392156865,3.361344537815126,0.0,2.2408963585434174,0.0,31.372549019607845,31.372549019607845,5.602240896358543,1.1204481792717087,1.1204481792717087,0.0,0.0,35.85434173669468,31.372549019607845,0.0,0.0,31.372549019607845,3.361344537815126,0.0,3.361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.602240896358543,1.1204481792717087,35.85434173669468,7.843137254901961,0.0,0.0,0.0,0.0,5.602240896358543,36.97478991596639,0.0,4.481792717086835,60.0,4.481792717086835,1.1204481792717087,1.1204481792717087,0.0,7.0,7.843137254901961
116650101,801,8119,1007301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.566666666666666,0.0,49.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.545968882602546,124.75247524752476,10.183875530410184,5.091937765205092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72984441301273,2.545968882602546,0.0,0.0,0.0,0.0,0.0,0.0,7.637906647807638,7.637906647807638,0.0,0.0,0.0,12.72984441301273,0.0,7.637906647807638,0.0,0.0,0.0,0.0,2.545968882602546,0.0,0.0,0.0,0.0,0.0,0.0,12.72984441301273,7.637906647807638,60.0,0.0,0.0,0.0,2.545968882602546,-3.0,-7.637906647807638
116650101,801,8119,1007306,9.0,5.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,5.0,8.0,3.0,7.0,14.0,3.0,8.0,3.0,11.0,1.0,0.0,36.45,0.0,12.0,0.0,0.0,3.0,1.0,14.0,5.0,4.0,0.0,4.0,0.0,3.0,0.0,19.753086419753085,4.938271604938271,0.0,8.23045267489712,4.938271604938271,13.16872427983539,23.045267489711932,4.938271604938271,11.522633744855966,8.23045267489712,13.16872427983539,0.0,14.814814814814813,18.10699588477366,0.0,4.938271604938271,13.16872427983539,0.0,0.0,4.938271604938271,0.0,0.0,1.6460905349794237,0.0,0.0,0.0,0.0,24.691358024691354,8.23045267489712,14.814814814814813,6.584362139917695,3.2921810699588474,0.0,0.0,0.0,8.23045267489712,23.045267489711932,0.0,6.584362139917695,60.0,11.522633744855966,4.938271604938271,1.6460905349794237,0.0,-2.0,-3.2921810699588474
116650101,801,8119,1015271,8.0,3.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,24.0,1.0,0.0,8.0,8.0,2.0,16.0,11.0,1.0,8.0,2.0,10.0,2.0,1.0,60.0,1.0,12.0,0.0,0.0,1.0,0.0,12.0,9.0,4.0,0.0,5.0,0.0,6.0,0.0,12.0,1.0,0.0,8.0,2.0,8.0,12.0,1.0,16.0,3.0,13.0,0.0,8.0,10.0,0.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,3.0,8.0,5.0,2.0,0.0,0.0,1.0,9.0,11.0,0.0,4.0,60.0,17.0,6.0,0.0,1.0,4.0,4.0
116650101,801,8119,1016033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,17.0,33.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.083333333333336,0.0,61.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,0.0,11.0,0.0,2.0,0.0,76.11785095320623,3.743500866551126,3.743500866551126,3.743500866551126,0.0,0.0,0.0,0.0,13.726169844020797,0.0,0.0,1.2478336221837087,0.0,0.0,0.0,0.0,0.0,0.0,1.2478336221837087,2.4956672443674175,0.0,0.0,1.2478336221837087,1.2478336221837087,0.0,1.2478336221837087,0.0,41.178509532062385,0.0,0.0,13.726169844020797,0.0,0.0,0.0,1.2478336221837087,3.743500866551126,0.0,4.991334488734835,4.991334488734835,60.0,21.21317157712305,2.4956672443674175,1.2478336221837087,0.0,2.0,2.4956672443674175
116650101,801,8119,1019168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,14.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,23.5,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,47.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,4.0,60.0,16.0,4.0,2.0,0.0,3.0,6.0
116650101,801,8119,1019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.43333333333333,0.0,60.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,3.2936870997255263,98.8106129917658,8.234217749313816,4.94053064958829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.234217749313816,1.6468435498627632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587374199451053,0.0,0.0,0.0,6.587374199451053,0.0,0.0,0.0,0.0,0.0,0.0,1.6468435498627632,0.0,0.0,0.0,0.0,0.0,0.0,4.94053064958829,6.587374199451053,60.0,0.0,0.0,1.6468435498627632,3.2936870997255263,7.0,11.527904849039341
116650101,801,8119,1020223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.916666666666666,0.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,30.20979020979021,20.13986013986014,5.034965034965035,5.034965034965035,0.0,0.0,0.0,0.0,15.104895104895105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13986013986014,0.0,0.0,5.034965034965035,0.0,0.0,0.0,0.0,35.24475524475525,0.0,0.0,5.034965034965035,0.0,0.0,0.0,0.0,5.034965034965035,0.0,5.034965034965035,10.06993006993007,60.0,15.104895104895105,0.0,0.0,0.0,2.0,10.06993006993007
