matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650101,801,1,13.0,2.0,13.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,64.0,8.0,1.0,1.0,4.0,5.0,15.0,28.0,4.0,50.0,6.0,12.0,2.0,14.0,15.0,1.0,12.0,2.0,14.0,9.0,2.0,3.0,1.0,3.0,1.0,0.0,94.0,5.0,0.0,13.0,2.0,16.0,7.0,0.0,11.0,51.0,0.0,75.0,4.0,0.0,22.0,88.0,63.63636363636363,61.904761904761905,1.731601731601728
116650101,801,2,13.0,4.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,62.0,6.0,0.0,0.0,2.0,2.0,16.0,32.0,4.0,50.0,7.0,10.0,1.0,9.0,17.0,6.0,10.0,1.0,11.0,8.0,2.0,1.0,2.0,2.0,1.0,17.0,67.5,1.0,0.0,7.0,2.0,12.0,8.0,3.0,10.0,61.0,0.0,100.0,4.0,1.0,28.0,112.0,39.285714285714285,60.86956521739131,-21.583850931677027
116650101,801,3,9.0,2.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,82.0,15.0,1.0,1.0,7.0,8.0,11.0,15.0,3.0,33.0,5.0,9.0,2.0,11.0,11.0,0.0,9.0,2.0,11.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,86.0,1.0,0.0,16.0,1.0,13.0,5.0,1.0,9.0,46.0,0.0,50.0,4.0,0.0,16.0,64.0,68.75,64.70588235294117,4.044117647058826
116650101,801,4,14.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,42.0,7.0,3.0,3.0,3.0,6.0,14.0,23.0,8.0,75.0,6.0,13.0,0.0,12.0,15.0,2.0,13.0,0.0,13.0,5.0,6.0,2.0,4.0,4.0,2.0,0.0,111.0,1.0,2.0,8.0,4.0,13.0,8.0,1.0,10.0,50.0,0.0,100.0,3.0,0.0,23.0,92.0,56.52173913043478,38.46153846153847,18.060200668896314
116650101,8119,1,15.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,57.0,12.0,1.0,1.0,1.0,2.0,13.0,23.0,3.0,33.0,8.0,13.0,0.0,11.0,15.0,2.0,13.0,0.0,13.0,8.0,1.0,4.0,3.0,1.0,0.0,100.0,62.5,3.0,0.0,15.0,4.0,13.0,8.0,3.0,10.0,49.0,0.0,100.0,4.0,2.0,21.0,84.0,61.904761904761905,63.63636363636363,-1.731601731601728
116650101,8119,2,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,77.0,13.0,1.0,1.0,6.0,7.0,15.0,17.0,4.0,25.0,3.0,14.0,0.0,13.0,17.0,3.0,14.0,0.0,14.0,10.0,1.0,3.0,2.0,2.0,2.0,0.0,105.0,2.0,1.0,15.0,2.0,14.0,5.0,2.0,10.0,39.0,0.0,75.0,1.0,0.0,23.0,92.0,60.86956521739131,39.285714285714285,21.583850931677027
116650101,8119,3,13.0,1.0,13.0,1.0,0.0,2.0,0.0,0.0,1.0,11.0,73.0,14.0,1.0,1.0,1.0,2.0,12.0,19.0,1.0,100.0,4.0,11.0,0.0,8.0,14.0,3.0,11.0,0.0,11.0,8.0,1.0,2.0,1.0,0.0,1.0,67.0,61.5,1.0,0.0,15.0,2.0,11.0,5.0,2.0,11.0,54.0,0.0,50.0,2.0,2.0,17.0,68.0,64.70588235294117,68.75,-4.044117647058826
116650101,8119,4,10.0,3.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,50.0,11.0,0.0,0.0,2.0,2.0,13.0,21.0,7.0,29.0,10.0,8.0,2.0,10.0,13.0,3.0,8.0,2.0,10.0,6.0,2.0,2.0,6.0,6.0,2.0,0.0,48.0,0.0,0.0,11.0,3.0,12.0,12.0,1.0,12.0,50.0,0.0,67.0,2.0,0.0,26.0,104.0,38.46153846153847,56.52173913043478,-18.060200668896314
