matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380604,806,8118,60,18,60,18,0,3,0,0,1,52,75,40,6,6,11,17,67,98,12,75,19,56,10,55,78,12,56,10,66,42,9,15,7,5,Q4 14:56,3,42,489,21,2,61,17,76,22,8,46,56,1,0,2,71,11,5.04,94.96,94.96,69.50294860994103,54.8847420417124,14.61820656822863
124380604,8118,806,40,12,40,12,1,6,0,0,0,49,63,39,2,2,19,21,46,69,11,27,29,38,7,41,52,7,38,7,45,35,3,7,5,7,Q4 14:34,4,43,260,12,3,51,7,52,33,5,42,44,4,0,6,64,21,3.01,81.99000000000001,81.99000000000001,54.8847420417124,69.50294860994103,-14.61820656822863
