matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490501,804,806,64,8,64,8,3,1,0,1,2,52,71,50,2,2,12,14,64,91,12,92,17,56,5,54,72,11,56,5,61,42,11,8,7,8,Q4 14:12,4,64,409.5,9,1,59,5,66,21,9,45,52,30,2,0,2,67,11,7.04,85.96,85.96,70.96323871568173,64.34562794438699,6.617610771294736
129490501,806,804,60,7,60,7,1,3,1,0,1,53,71,43,1,1,9,10,65,82,10,60,18,53,3,54,67,11,53,3,56,42,6,8,8,7,Q4 14:31,5,27,336,11,1,54,4,59,23,6,44,48,32,3,0,0,73,12,2.97,87.03,87.03,64.34562794438699,70.96323871568173,-6.617610771294736
