matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105650106,811,813,6.0,2.0,0.0,0.0,0.0,56.0,0.0,41.0,3.0,3.0,9.0,146.0,57.0,77.0,18.0,0.0,29.0,53.0,64.0,4.0,60.0,41.0,11.0,8.0,7.0,11.0,0.0,100.0,13.0,3.0,77.0,54.0,8.0,29.0,89.0,8.0,49.0,0.0,25.8065,4.0,88.0703683342496,67.41573033707866,58.51063829787234,8.905092039206316
105650106,813,811,1.0,0.0,0.0,0.0,0.0,54.0,0.0,39.0,7.0,7.0,12.0,159.0,58.0,80.0,14.0,0.0,27.0,50.0,64.0,9.0,55.0,33.0,11.0,11.0,10.0,7.0,0.0,11.1111,14.0,2.0,80.0,53.0,10.0,31.0,94.0,2.0,51.0,0.0,37.931,1.0,93.01814183617373,58.51063829787234,67.41573033707866,-8.905092039206316
