matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
105650106,811,813,80052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80052,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80113,1,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,1,14,3,11,0,0,15,0,0,0,2,0,0,0,16,1,2,0
105650106,811,813,80113,2,1,0,0,0,0,0,0,0,0,0,9,1,1,0,0,2,1,8,1,7,1,0,15,0,0,0,1,0,0,2,9,1,1,0
105650106,811,813,80113,3,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,13,0,13,0,0,15,0,0,0,1,0,0,0,13,1,0,0
105650106,811,813,80113,4,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,2,0,15,0,15,0,0,15,0,0,0,0,1,0,2,15,1,0,0
105650106,811,813,80293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80293,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650106,811,813,80343,1,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,1,0,0,0,0,0,1,15,0,1,0,0,3,0,1,4,1,3,0
105650106,811,813,80343,2,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,2,15,0,0,0,0,5,1,0,3,1,0,0
105650106,811,813,80343,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,15,0,1,0,0,2,0,0,2,1,0,0
105650106,811,813,80343,4,0,0,0,0,0,0,0,6,1,1,1,0,0,3,0,0,0,0,0,0,0,2,15,0,1,0,0,7,0,0,3,1,0,0
105650106,811,813,80470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
