matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105650106,811,813,1,1,1,0,0,0,14,0,10,1,1,2,45,16,25,5,0,5,13,19,3,16,11,4,1,0,1,5,1,25,15,3,5,21,6,51,0,3,82.71334792122538,76.19047619047619,52.38095238095239,23.809523809523803
105650106,811,813,2,3,0,0,0,0,14,0,13,0,0,4,33,11,17,3,0,8,10,15,1,14,10,1,3,4,3,2,0,17,15,2,8,22,1,47,0,1,86.46288209606986,63.63636363636363,63.63636363636363,0.0
105650106,811,813,3,2,0,0,0,0,13,0,7,0,0,2,35,15,18,5,0,8,15,15,0,15,9,4,2,1,4,4,0,18,11,0,8,23,1,49,0,0,91.5929203539823,65.21739130434783,56.52173913043478,8.695652173913047
105650106,811,813,4,0,1,0,0,0,15,0,11,2,2,1,33,15,17,5,0,8,15,15,0,15,11,2,2,2,3,2,2,17,13,3,8,23,0,48,0,0,91.5929203539823,65.21739130434783,70.83333333333334,-5.615942028985515
105650106,813,811,1,0,0,0,0,0,13,0,13,2,2,3,39,14,18,2,0,4,10,16,5,11,7,2,2,1,0,3,0,18,16,2,7,21,1,49,0,2,82.71334792122538,52.38095238095239,76.19047619047619,-23.809523809523803
105650106,813,811,2,1,0,0,0,0,11,0,10,1,1,5,41,14,20,5,0,8,13,15,1,14,7,4,3,3,4,6,0,20,16,2,8,22,0,53,0,1,86.46288209606986,63.63636363636363,63.63636363636363,0.0
105650106,813,811,3,0,0,0,0,0,14,0,6,3,3,2,37,15,21,4,0,8,13,15,2,13,8,3,2,3,1,3,2,21,9,5,9,23,0,51,0,1,91.5929203539823,56.52173913043478,65.21739130434783,-8.695652173913047
105650106,813,811,4,0,0,0,0,0,16,0,10,1,1,2,42,15,21,3,0,7,14,18,1,17,11,2,4,3,2,2,0,21,12,1,7,24,1,52,0,1,95.57522123893806,70.83333333333334,65.21739130434783,5.615942028985515
