matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630902,809,810,4,8,0,0,0,50,58,6,17,54,9,31,55,6,49,31,5,13,3,0,12,1,6,70,9,7,46,0,26,80,77.58620689655173,61.25000000000001,54.0,7.250000000000007
95630902,810,809,7,6,0,0,0,47,48,1,19,71,9,29,74,20,54,30,8,16,8,0,7,0,3,55,11,1,54,0,26,100,96.98275862068965,54.0,61.25000000000001,-7.250000000000007
