matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
117060102,804,1013077,1019167,994224,991901,1001701,80577,994213,0,1200,0,23,0,16,1200,7,21.0,807
117060102,804,1013077,1019167,994224,1022297,1001701,80577,994213,1200,1800,23,31,16,28,600,-4,-24.0,807
117060102,804,1013077,1019167,994224,1022297,1001701,80577,1004510,1800,2400,31,45,28,37,600,5,30.0,807
117060102,807,1021092,993463,1007220,80833,991905,1007219,80530,0,1200,0,16,0,23,1200,-7,-21.0,804
117060102,807,1021092,993463,1015274,80833,1019380,1016035,80530,1200,1314,16,18,23,25,114,0,0.0,804
117060102,807,1025019,993463,1015274,80833,1019380,1016035,80530,1314,1672,18,26,25,30,358,3,30.16759776536313,804
117060102,807,1025019,993463,1015274,80833,1019380,1016035,1007219,1672,1800,26,28,30,31,128,1,28.125,804
117060102,807,1025019,993463,1007220,1015274,1019380,1016035,1007219,1800,1805,28,28,31,31,5,0,0.0,804
117060102,807,1025019,993463,1007220,1015274,1019380,1016035,1025020,1805,2199,28,33,31,36,394,0,0.0,804
117060102,807,993463,1025019,1007220,1015274,1019380,1016035,1025020,2199,2244,33,33,36,39,45,-3,-240.0,804
117060102,807,993463,1021092,1007220,1015274,1019380,1016035,1025020,2244,2400,33,37,39,45,156,-2,-46.15384615384615,804
