matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117060102,807,993463,1,17,2,goal,1,17,0,1,-1
117060102,804,1013077,1,37,1,goal,1,37,1,1,0
117060102,807,1021092,1,82,0,goal,1,82,1,2,-1
117060102,804,1019167,1,107,1,goal,1,107,2,2,0
117060102,804,1013077,1,219,1,goal,1,219,3,2,1
117060102,804,1013077,1,258,1,goal,1,258,4,2,2
117060102,807,993463,1,279,1,goal,1,279,4,3,1
117060102,804,1013077,1,293,1,goal,1,293,5,3,2
117060102,807,993463,1,307,3,goal,1,307,5,4,1
117060102,804,1013077,1,325,3,goal,1,325,6,4,2
117060102,807,993463,1,384,3,goal,1,384,6,5,1
117060102,804,1013077,1,406,3,goal,1,406,7,5,2
117060102,804,1013077,1,438,2,2pt Miss,0,438,7,5,2
117060102,804,1013077,1,493,0,2pt Miss,0,493,7,5,2
117060102,804,1013077,1,501,1,goal,1,501,8,5,3
117060102,804,1013077,1,526,3,goal,1,526,9,5,4
117060102,804,1013077,1,562,3,goal,1,562,10,5,5
117060102,804,1013077,1,578,1,2pt Goal,2,578,12,5,7
117060102,807,1021092,1,598,0,goal,1,598,12,6,6
117060102,804,1013077,1,600,1,goal,1,600,13,6,7
117060102,804,1013077,2,16,1,goal,1,616,14,6,8
117060102,804,1013077,2,43,0,goal,1,643,15,6,9
117060102,807,993463,2,84,3,goal,1,684,15,7,8
117060102,804,1013077,2,109,1,goal,1,709,16,7,9
117060102,807,1021092,2,133,2,goal,1,733,16,8,8
117060102,807,993463,2,177,1,goal,1,777,16,9,7
117060102,807,993463,2,200,0,goal,1,800,16,10,6
117060102,804,1013077,2,224,3,goal,1,824,17,10,7
117060102,807,993463,2,243,3,goal,1,843,17,11,6
117060102,804,1013077,2,262,0,goal,1,862,18,11,7
117060102,804,1013077,2,310,1,goal,1,910,19,11,8
117060102,804,1013077,2,342,0,goal,1,942,20,11,9
117060102,807,1021092,2,376,2,goal,1,976,20,12,8
117060102,804,1013077,2,392,0,miss,0,992,20,12,8
117060102,807,993463,2,424,3,goal,1,1024,20,13,7
117060102,807,993463,2,441,2,2pt Goal,2,1041,20,15,5
117060102,804,1013077,2,462,0,2pt Miss,0,1062,20,15,5
117060102,807,993463,2,502,1,goal,1,1102,20,16,4
117060102,804,1013077,2,544,0,goal,1,1144,21,16,5
117060102,804,1019167,2,567,1,2pt Miss,0,1167,21,16,5
117060102,804,1019167,2,583,1,2pt Goal,2,1183,23,16,7
117060102,807,1021092,2,600,0,2pt Miss,0,1200,23,16,7
117060102,804,1013077,3,16,1,goal,1,1216,24,16,8
117060102,807,1021092,3,36,2,goal,1,1236,24,17,7
117060102,804,1013077,3,76,0,goal,1,1276,25,17,8
117060102,807,1021092,3,95,0,miss,0,1295,25,17,8
117060102,807,993463,3,101,2,goal,1,1301,25,18,7
117060102,804,1013077,3,122,2,goal,1,1322,26,18,8
117060102,807,993463,3,140,0,goal,1,1340,26,19,7
117060102,804,1013077,3,173,1,goal,1,1373,27,19,8
117060102,807,1025019,3,196,0,miss,0,1396,27,19,8
117060102,804,1013077,3,217,0,goal,1,1417,28,19,9
117060102,804,1013077,3,262,1,miss,0,1462,28,19,9
117060102,807,1025019,3,272,1,goal,1,1472,28,20,8
117060102,807,1025019,3,286,0,goal,1,1486,28,21,7
117060102,804,1013077,3,312,3,goal,1,1512,29,21,8
117060102,807,993463,3,338,1,goal,1,1538,29,22,7
117060102,807,1025019,3,380,1,goal,1,1580,29,23,6
117060102,807,993463,3,402,1,goal,1,1602,29,24,5
117060102,804,1019167,3,431,1,miss,0,1631,29,24,5
117060102,804,1013077,3,438,1,goal,1,1638,30,24,6
117060102,807,993463,3,459,0,2pt Goal,2,1659,30,26,4
117060102,804,1019167,3,483,1,goal,1,1683,31,26,5
117060102,807,993463,3,552,2,2pt Goal,2,1752,31,28,3
117060102,807,993463,3,596,2,2pt Miss,0,1796,31,28,3
117060102,807,1025019,4,18,2,goal,1,1818,31,29,2
117060102,807,993463,4,78,3,goal,1,1878,31,30,1
117060102,807,993463,4,103,1,goal,1,1903,31,31,0
117060102,807,1025019,4,139,1,goal,1,1939,31,32,-1
117060102,807,1025019,4,170,0,miss,0,1970,31,32,-1
117060102,804,1013077,4,207,0,miss,0,2007,31,32,-1
117060102,804,1013077,4,241,1,goal,1,2041,32,32,0
117060102,804,1019167,4,256,1,goal,1,2056,33,32,1
117060102,807,993463,4,272,2,goal,1,2072,33,33,0
117060102,804,1013077,4,288,1,goal,1,2088,34,33,1
117060102,807,1025019,4,313,2,miss,0,2113,34,33,1
117060102,804,1013077,4,369,1,goal,1,2169,35,33,2
117060102,804,1019167,4,377,0,goal,1,2177,36,33,3
117060102,804,1013077,4,413,0,goal,1,2213,37,33,4
117060102,804,1013077,4,430,2,2pt Goal,2,2230,39,33,6
117060102,807,1021092,4,453,1,2pt Goal,2,2253,39,35,4
117060102,804,1013077,4,479,0,2pt Goal,2,2279,41,35,6
117060102,807,993463,4,500,2,2pt Goal,2,2300,41,37,4
117060102,804,1013077,4,522,2,2pt Goal,2,2322,43,37,6
117060102,807,993463,4,540,2,2pt Miss,0,2340,43,37,6
117060102,807,993463,4,553,1,2pt Miss,0,2353,43,37,6
117060102,807,1021092,4,579,0,2pt Miss,0,2379,43,37,6
117060102,804,1019167,4,600,1,2pt Goal,2,2400,45,37,8
