matchId,playerId,squadId,minutesPlayed,oppSquadId
117060102,1013077,804,40.0,807
117060102,1019167,804,40.0,807
117060102,994224,804,40.0,807
117060102,991901,804,20.0,807
117060102,1001701,804,40.0,807
117060102,80577,804,40.0,807
117060102,994213,804,30.0,807
117060102,1022297,804,20.0,807
117060102,1004510,804,10.0,807
117060102,1026856,804,0.0,807
117060102,1007302,804,0.0,807
117060102,1021092,807,24.5,804
117060102,993463,807,40.0,804
117060102,1007220,807,30.0,804
117060102,80833,807,30.0,804
117060102,991905,807,20.0,804
117060102,1007219,807,22.216666666666665,804
117060102,80530,807,27.866666666666667,804
117060102,1025019,807,15.5,804
117060102,1015274,807,20.0,804
117060102,1019380,807,20.0,804
117060102,1016035,807,20.0,804
117060102,1025020,807,9.916666666666666,804
