matchId,playerId,squadId,minutesPlayed
113910202,1001944,806,48.333333333333336
113910202,999128,806,49.36666666666667
113910202,80439,806,48.11666666666667
113910202,80574,806,60.0
113910202,1001803,806,37.13333333333333
113910202,1003784,806,60.0
113910202,998404,806,52.86666666666667
113910202,1001846,806,26.883333333333333
113910202,1009742,806,15.0
113910202,1001711,806,22.3
113910202,80826,810,60.0
113910202,994215,810,36.416666666666664
113910202,1000231,810,60.0
113910202,80473,810,23.783333333333335
113910202,998408,810,59.583333333333336
113910202,1014130,810,60.0
113910202,80343,810,60.0
113910202,80534,810,36.63333333333333
113910202,1007298,810,23.583333333333332
113910202,1004510,810,0.0
