matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050802,801,1,16,0,0,0,49,57,5,3,66,0,32,64,13,51,5,0,23,5,2,80,8,10,0,26,85,83.8585913949027,60.0,59.523809523809526,0.4761904761904745
80050802,807,1,20,0,0,0,50,36,4,1,71,0,23,65,15,50,3,0,18,9,1,54,10,13,0,28,84,82.87201973143326,59.523809523809526,60.0,-0.4761904761904745
