matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124381002,804,8117,63,7,63,7,2,2,2,0,3,52,74,48,4,4,7,11,64,91,9,78,14,55,4,53,70,11,55,4,59,42,7,10,1,3,Q4 13:06,3,45,421,8,7,57,10,63,17,8,48,51,1,0,1,71,10,4.95,82.05,82.05,71.90737355271176,65.4078736270517,6.499499925660061
124381002,8117,804,49,13,49,13,2,2,0,2,2,52,72,53,5,5,8,13,59,89,8,63,18,45,8,51,62,9,45,8,53,41,5,7,3,1,Q4 12:36,4,33,378.5,5,1,58,12,61,22,4,49,49,2,0,1,70,14,2.97,81.03,81.03,65.4078736270517,71.90737355271176,-6.499499925660061
