matchId,playerId,squadId,minutesPlayed,oppSquadId
99730102,80150,812,60.18333333333333,813
99730102,999128,812,20.666666666666668,813
99730102,1006559,812,60.18333333333333,813
99730102,80146,812,60.18333333333333,813
99730102,80535,812,60.18333333333333,813
99730102,80534,812,30.066666666666666,813
99730102,80127,812,60.18333333333333,813
99730102,1006558,812,15.083333333333334,813
99730102,80532,812,24.433333333333334,813
99730102,80813,812,30.116666666666667,813
99730102,80569,812,0.0,813
99730102,1006560,812,0.0,813
99730102,80198,813,60.18333333333333,812
99730102,80444,813,45.1,812
99730102,80424,813,45.15,812
99730102,80105,813,53.15,812
99730102,80304,813,52.13333333333333,812
99730102,80099,813,60.18333333333333,812
99730102,80582,813,30.066666666666666,812
99730102,80478,813,0.0,812
99730102,80055,813,30.116666666666667,812
99730102,80287,813,15.083333333333334,812
99730102,80225,813,30.116666666666667,812
99730102,80710,813,0.0,812
