matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
102000105,80287,Te Paea,Selby-Rickit,TP.Selby-Rickit,"Selby-Rickit, TP",813
102000105,80100,Maria,Tutaia,M.Tutaia,"Tutaia, M",813
102000105,80055,Grace,Rasmussen,G.Rasmussen,"Rasmussen, G",813
102000105,80424,Shannon,Francois,S.Francois,"Francois, S",813
102000105,80192,Anna,Harrison,A.Harrison,"Harrison, A",813
102000105,80099,Katrina,Grant,K.Grant,"Grant, K",813
102000105,80225,Jane,Watson,J.Watson,"Watson, J",813
102000105,80477,Gina,Crampton,G.Crampton,"Crampton, G",813
102000105,993041,Kelly,Jury,K.Jury,"Jury, K",813
102000105,80198,Bailey,Mes,B.Mes,"Mes, B",813
102000105,994117,Samantha,Sinclair,S.Sinclair,"Sinclair, S",813
102000105,80710,Maia,Wilson,M.Wilson,"Wilson, M",813
102000105,1001865,Lenize,Potgieter,L.Potgieter,"Potgieter, L",833
102000105,80816,Lindie,Lombard,L.Lombard,"Lombard, L",833
102000105,80558,Bongiwe,Msomi,B.Msomi,"Msomi, B",833
102000105,80552,Erin,Burger,E.Burger,"Burger, E",833
102000105,80819,Precious,Mthembu,P.Mthembu,"Mthembu, P",833
102000105,80559,Karla,Mostert,K.Mostert,"Mostert, K",833
102000105,999135,Phumza,Maweni,P.Maweni,"Maweni, P",833
102000105,995127,Zanele,Vimbela,Z.Vimbela,"Vimbela, Z",833
102000105,1006587,Renske,Stolz,R.Stolz,"Stolz, R",833
102000105,995105,Juline,Rossouw,J.Rossouw,"Rossouw, J",833
102000105,1001943,Izette,Lubbe,I.Lubbe,"Lubbe, I",833
102000105,80554,Vanes-Marie,Du Toit,V.Du Toit,"Du Toit, V",833
