matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
102000105,813,833,2,4,0,1,1,52,26,6,16,236,90,18,53,83,13,70,40,8,14,12,0,11,3,2,142,37,9,100,9,100,0,20,99.47499309201436,70.0,47.5609756097561,22.4390243902439
102000105,833,813,2,3,1,0,1,52,46,5,11,177,67,13,29,51,12,39,0,8,1,8,0,10,1,2,117,56,7,82,6,0,0,32,81.56949433545178,47.5609756097561,70.0,-22.4390243902439
