matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
117060201,1021253,Donnell,Wallam,D.Wallam,"Wallam, D",807
117060201,993463,Gretel,Bueta,G.Bueta,"Bueta, G",807
117060201,1007220,Jemma,Mi Mi,J.Mi Mi,"Mi Mi, J",807
117060201,80833,Kim,Ravaillion,K.Ravaillion,"Ravaillion, K",807
117060201,1019380,Hulita,Veve,H.Veve,"Veve, H",807
117060201,1007219,Kim,Jenner,K.Jenner,"Jenner, K",807
117060201,1016035,Ruby,Bakewell-Doran,R.Bakewell-Doran,"Bakewell-Doran, R",807
117060201,1021092,Mia,Stower,M.Stower,"Stower, M",807
117060201,1004472,Lara,Dunkley,L.Dunkley,"Dunkley, L",807
117060201,1015274,Macy,Gardner,M.Gardner,"Gardner, M",807
117060201,991905,Gabi,Simpson,G.Simpson,"Simpson, G",807
117060201,1025020,Ashleigh,Ervin,A.Ervin,"Ervin, A",807
117060201,1001357,Cara,Koenen,C.Koenen,"Koenen, C",8117
117060201,1022298,Reilley,Batcheldor,R.Batcheldor,"Batcheldor, R",8117
117060201,80296,Laura,Scherian,L.Scherian,"Scherian, L",8117
117060201,1000831,Mahalia,Cassidy,M.Cassidy,"Cassidy, M",8117
117060201,1015543,Maddie,Hinchliffe,M.Hinchliffe,"Hinchliffe, M",8117
117060201,80440,Kate,Shimmin,K.Shimmin,"Shimmin, K",8117
117060201,1001920,Kadie-Ann,Dehaney,K.Dehaney,"Dehaney, K",8117
117060201,1022293,Annie,Miller,A.Miller,"Miller, A",8117
117060201,1019165,Annie,Lawrie,A.Lawrie,"Lawrie, A",8117
117060201,1016036,Bridey,Condren,B.Condren,"Condren, B",8117
117060201,80475,Steph,Wood,S.Wood,"Wood, S",8117
117060201,1001703,Ash,Unie,A.Unie,"Unie, A",8117
