matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
117060201,1021253,807,GS,0,S,1200,1200
117060201,1021253,807,S,1200,GS,1800,600
117060201,1021253,807,GS,1800,GS,2400,600
117060201,993463,807,GA,0,GS,1200,1200
117060201,993463,807,GS,1200,GA,1800,600
117060201,993463,807,GA,1800,GA,2400,600
117060201,1007220,807,WA,0,S,600,600
117060201,1007220,807,S,600,WA,1200,600
117060201,1007220,807,WA,1200,S,1507,307
117060201,1007220,807,S,1507,C,1618,111
117060201,1007220,807,C,1618,S,2114,496
117060201,1007220,807,S,2114,S,2400,286
117060201,80833,807,C,0,S,1618,1618
117060201,80833,807,S,1618,S,2400,782
117060201,1019380,807,WD,0,S,1200,1200
117060201,1019380,807,S,1200,C,2114,914
117060201,1019380,807,C,2114,C,2400,286
117060201,1007219,807,GD,0,S,1200,1200
117060201,1007219,807,S,1200,GK,1817,617
117060201,1007219,807,GK,1817,GK,2400,583
117060201,1016035,807,GK,0,S,600,600
117060201,1016035,807,S,600,GD,1200,600
117060201,1016035,807,GD,1200,GD,2400,1200
117060201,1021092,807,S,0,GA,1200,1200
117060201,1021092,807,GA,1200,S,1800,600
117060201,1021092,807,S,1800,WA,1807,7
117060201,1021092,807,WA,1807,WA,2400,593
117060201,1004472,807,S,0,S,2400,2400
117060201,1015274,807,S,0,WA,600,600
117060201,1015274,807,WA,600,S,1200,600
117060201,1015274,807,S,1200,WA,1507,307
117060201,1015274,807,WA,1507,S,1807,300
117060201,1015274,807,S,1807,S,2400,593
117060201,991905,807,S,0,WD,1200,1200
117060201,991905,807,WD,1200,WD,2400,1200
117060201,1025020,807,S,0,GK,600,600
117060201,1025020,807,GK,600,S,1817,1217
117060201,1025020,807,S,1817,S,2400,583
117060201,1001357,8117,GS,0,S,1200,1200
117060201,1001357,8117,S,1200,GS,1800,600
117060201,1001357,8117,GS,1800,S,2081,281
117060201,1001357,8117,S,2081,GA,2159,78
117060201,1001357,8117,GA,2159,GA,2400,241
117060201,1022298,8117,GA,0,S,600,600
117060201,1022298,8117,S,600,GS,1200,600
117060201,1022298,8117,GS,1200,S,1800,600
117060201,1022298,8117,S,1800,GS,2081,281
117060201,1022298,8117,GS,2081,GS,2400,319
117060201,80296,8117,WA,0,S,600,600
117060201,80296,8117,S,600,C,1200,600
117060201,80296,8117,C,1200,WA,1800,600
117060201,80296,8117,WA,1800,WA,2400,600
117060201,1000831,8117,C,0,S,1200,1200
117060201,1000831,8117,S,1200,WD,1800,600
117060201,1000831,8117,WD,1800,WD,2400,600
117060201,1015543,8117,WD,0,S,1200,1200
117060201,1015543,8117,S,1200,C,1800,600
117060201,1015543,8117,C,1800,C,2400,600
117060201,80440,8117,GD,0,S,1200,1200
117060201,80440,8117,S,1200,GD,1800,600
117060201,80440,8117,GD,1800,GD,2400,600
117060201,1001920,8117,GK,0,S,1800,1800
117060201,1001920,8117,S,1800,S,2400,600
117060201,1022293,8117,S,0,WA,600,600
117060201,1022293,8117,WA,600,S,1800,1200
117060201,1022293,8117,S,1800,S,2400,600
117060201,1019165,8117,S,0,S,2400,2400
117060201,1016036,8117,S,0,GD,1200,1200
117060201,1016036,8117,GD,1200,GK,1800,600
117060201,1016036,8117,GK,1800,GK,2400,600
117060201,80475,8117,S,0,GA,600,600
117060201,80475,8117,GA,600,S,2159,1559
117060201,80475,8117,S,2159,S,2400,241
117060201,1001703,8117,S,0,WD,1200,1200
117060201,1001703,8117,WD,1200,S,1800,600
117060201,1001703,8117,S,1800,S,2400,600
