matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630803,804,808,80010,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,15,0,0,0,0,7,1,1,0,0,0
95630803,804,808,80010,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,2,0,0,3,0,1,0,0,0
95630803,804,808,80010,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,15,0,0,0,0,7,0,1,0,0,0
95630803,804,808,80010,4,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,15,0,0,0,0,2,2,1,0,0,0
95630803,804,808,80042,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,15,0,1,0,0,1,0,1,0,0,1
95630803,804,808,80042,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,1,1,0,0,0
95630803,804,808,80042,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630803,804,808,80042,4,0,0,0,0,0,1,4,0,0,1,1,1,0,0,0,1,15,0,1,0,0,5,0,1,0,0,0
95630803,804,808,80179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630803,804,808,80179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630803,804,808,80179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630803,804,808,80179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630803,804,808,80293,1,0,0,0,0,0,3,2,0,0,2,0,0,6,1,5,0,15,0,0,0,0,2,0,1,0,0,1
95630803,804,808,80293,2,0,0,0,0,0,6,0,0,0,4,0,2,7,1,6,0,15,0,0,0,0,0,0,1,0,0,1
95630803,804,808,80293,3,0,0,0,0,0,8,1,0,0,5,0,1,7,1,6,0,15,0,0,0,0,1,0,1,0,0,1
95630803,804,808,80293,4,0,1,0,0,0,5,1,0,0,4,0,2,5,0,5,0,15,0,0,0,0,1,0,1,0,0,1
95630803,804,808,80570,1,0,0,0,0,0,0,0,0,2,0,0,0,8,1,7,0,15,0,0,0,2,0,1,1,0,0,1
95630803,804,808,80570,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,15,0,15,0,0,1,0,0,0,1,1,0,0
95630803,804,808,80570,3,0,0,0,0,0,0,0,0,0,2,0,1,11,2,9,0,15,0,0,1,0,0,1,1,1,0,1
